timestamp,model,persona_id,variable,question_short,run,answer,prompt_tokens,completion_tokens,total_tokens,error,raw_response
2026-04-27T02:28:24.954843Z,nemo_temp_1.7_fallback_temp0.9,53,helpful,Would you say that most of the time people try to ...,1,1,182,2,184,"",1
2026-04-27T02:28:25.429779Z,nemo_temp_1.7_fallback_temp0.9,53,getahead,Some people say that people get ahead by their own...,1,2,195,2,197,"",2
2026-04-27T02:28:25.522526Z,nemo_temp_1.7_fallback_temp0.9,53,trust,"Generally speaking, would you say that most people...",1,3,183,50,233,"",IMPUTED_TEMP0.9
2026-04-27T02:28:25.951709Z,nemo_temp_1.7_fallback_temp0.9,53,satjob,"On the whole, how satisfied are you with the work ...",1,3,197,2,199,"",3
2026-04-27T02:28:25.952480Z,nemo_temp_1.7_fallback_temp0.9,53,fefam,Please read the following statement and indicate w...,1,4,209,50,259,"",IMPUTED_TEMP0.9
2026-04-27T02:28:26.125697Z,nemo_temp_1.7_fallback_temp0.9,53,finalter,"During the last few years, has your financial situ...",1,2,180,50,230,"",IMPUTED_TEMP0.9
2026-04-27T02:28:26.223185Z,nemo_temp_1.7_fallback_temp0.9,53,conlegis,I am going to name some institutions in this count...,1,2,203,50,253,"",IMPUTED_TEMP0.9
2026-04-27T02:28:26.321211Z,nemo_temp_1.7_fallback_temp0.9,681,abhlth,Please tell me whether or not you think it should ...,1,1,177,2,179,"",1
2026-04-27T02:28:26.367828Z,nemo_temp_1.7_fallback_temp0.9,53,richwork,If you were to get enough money to live as comfort...,1,1,184,1,185,"",1
2026-04-27T02:28:27.002439Z,nemo_temp_1.7_fallback_temp0.9,681,abdefect,Please tell me whether or not you think it should ...,1,1,177,2,179,"",1
2026-04-27T02:28:27.033426Z,nemo_temp_1.7_fallback_temp0.9,681,abrape,Please tell me whether or not you think it should ...,1,1,174,2,176,"",1
2026-04-27T02:28:27.389310Z,nemo_temp_1.7_fallback_temp0.9,681,gunlaw,Would you favor or oppose a law which would requir...,1,2,171,2,173,"",2
2026-04-27T02:28:27.521570Z,nemo_temp_1.7_fallback_temp0.9,681,cappun,Do you favor or oppose the death penalty for perso...,1,2,170,50,220,"",IMPUTED_TEMP0.9
2026-04-27T02:28:27.675513Z,nemo_temp_1.7_fallback_temp0.9,53,coneduc,I am going to name some institutions in this count...,1,2,203,50,253,"",IMPUTED_TEMP0.9
2026-04-27T02:28:27.730866Z,nemo_temp_1.7_fallback_temp0.9,681,abpoor,Please tell me whether or not you think it should ...,1,1,181,50,231,"",IMPUTED_TEMP0.9
2026-04-27T02:28:27.815899Z,nemo_temp_1.7_fallback_temp0.9,681,homosex,What is your opinion about sexual relations betwee...,1,4,196,2,198,"",4
2026-04-27T02:28:28.169049Z,nemo_temp_1.7_fallback_temp0.9,53,confinan,I am going to name some institutions in this count...,1,2,206,50,256,"",IMPUTED_TEMP0.9
2026-04-27T02:28:28.392056Z,nemo_temp_1.7_fallback_temp0.9,681,grass,Do you think the use of marijuana should be made l...,1,1,162,3,165,"",IMPUTED_TEMP0.9
2026-04-27T02:28:28.415878Z,nemo_temp_1.7_fallback_temp0.9,681,fefam,Please read the following statement and indicate w...,1,4,206,2,208,"",4
2026-04-27T02:28:28.461287Z,nemo_temp_1.7_fallback_temp0.9,681,xmarsex,What is your opinion about a married person having...,1,1,197,2,199,"",1
2026-04-27T02:28:28.659100Z,nemo_temp_1.7_fallback_temp0.9,681,fepresch,Please read the following statement and indicate w...,1,4,192,2,194,"",4
2026-04-27T02:28:28.807147Z,nemo_temp_1.7_fallback_temp0.9,681,fechld,To what extent do you you agree or disagree that: ...,1,1,204,50,254,"",IMPUTED_TEMP0.9
2026-04-27T02:28:28.863685Z,nemo_temp_1.7_fallback_temp0.9,681,immjobs,There are different opinions about immigrants from...,1,4,220,2,222,"",4
2026-04-27T02:28:28.880010Z,nemo_temp_1.7_fallback_temp0.9,681,eqwlth,Some people think that the government in Washingto...,1,3,312,2,314,"",3
2026-04-27T02:28:28.901624Z,nemo_temp_1.7_fallback_temp0.9,681,affrmact,Some people say that because of past discriminatio...,1,2,218,7,225,"",IMPUTED_TEMP0.9
2026-04-27T02:28:29.102237Z,nemo_temp_1.7_fallback_temp0.9,681,spkrac,Consider a person who believes that Black people a...,1,2,191,1,192,"",2
2026-04-27T02:28:29.163483Z,nemo_temp_1.7_fallback_temp0.9,681,immameco,There are different opinions about immigrants from...,1,2,219,1,220,"",2
2026-04-27T02:28:29.416182Z,nemo_temp_1.7_fallback_temp0.9,681,spkath,There are always some people whose ideas are consi...,1,1,220,2,222,"",1
2026-04-27T02:28:29.821214Z,nemo_temp_1.7_fallback_temp0.9,681,colath,There are always some people whose ideas are consi...,1,2,193,2,195,"",2
2026-04-27T02:28:29.926085Z,nemo_temp_1.7_fallback_temp0.9,681,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,190,2,192,"",2
2026-04-27T02:28:29.975564Z,nemo_temp_1.7_fallback_temp0.9,681,premarsx,If a man and woman have sexual relations before ma...,1,3,192,50,242,"",IMPUTED_TEMP0.9
2026-04-27T02:28:30.167040Z,nemo_temp_1.7_fallback_temp0.9,681,pornlaw,Which of these statements comes closest to your fe...,1,2,252,50,302,"",IMPUTED_TEMP0.9
2026-04-27T02:28:30.300784Z,nemo_temp_1.7_fallback_temp0.9,681,bible,Which of these statements comes closest to describ...,1,2,290,2,292,"",2
2026-04-27T02:28:30.460230Z,nemo_temp_1.7_fallback_temp0.9,681,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,191,50,241,"",IMPUTED_TEMP0.9
2026-04-27T02:28:30.475329Z,nemo_temp_1.7_fallback_temp0.9,681,immcrime,There are different opinions about immigrants from...,1,3,215,43,258,"",IMPUTED_TEMP0.9
2026-04-27T02:28:30.666954Z,nemo_temp_1.7_fallback_temp0.9,681,conpress,I am going to name some institutions in this count...,1,3,212,2,214,"",3
2026-04-27T02:28:30.834972Z,nemo_temp_1.7_fallback_temp0.9,681,colrac,Consider a person who believes that Black people a...,1,1,177,7,184,"",IMPUTED_TEMP0.9
2026-04-27T02:28:30.857267Z,nemo_temp_1.7_fallback_temp0.9,681,consci,I am going to name some institutions in this count...,1,1,202,2,204,"",1
2026-04-27T02:28:31.194895Z,nemo_temp_1.7_fallback_temp0.9,681,nataid,"We are faced with many problems in this country, n...",1,1,245,2,247,"",1
2026-04-27T02:28:31.281725Z,nemo_temp_1.7_fallback_temp0.9,681,god,Tell me which statement comes closest to expressin...,1,4,349,48,397,"",IMPUTED_TEMP0.9
2026-04-27T02:28:31.722782Z,nemo_temp_1.7_fallback_temp0.9,681,natroad,"We are faced with many problems in this country, n...",1,3,236,2,238,"",3
2026-04-27T02:28:31.799282Z,nemo_temp_1.7_fallback_temp0.9,681,nateduc,"We are faced with many problems in this country, n...",1,1,239,2,241,"",1
2026-04-27T02:28:31.801724Z,nemo_temp_1.7_fallback_temp0.9,681,natheal,"We are faced with many problems in this country, n...",1,1,240,2,242,"",1
2026-04-27T02:28:32.078777Z,nemo_temp_1.7_fallback_temp0.9,681,natsci,"We are faced with many problems in this country, n...",1,1,237,50,287,"",IMPUTED_TEMP0.9
2026-04-27T02:28:32.250985Z,nemo_temp_1.7_fallback_temp0.9,681,coneduc,I am going to name some institutions in this count...,1,2,202,1,203,"",2
2026-04-27T02:28:32.439393Z,nemo_temp_1.7_fallback_temp0.9,681,natsoc,"We are faced with many problems in this country, n...",1,3,234,2,236,"",3
2026-04-27T02:28:32.493297Z,nemo_temp_1.7_fallback_temp0.9,681,conbus,I am going to name some institutions in this count...,1,2,203,1,204,"",2
2026-04-27T02:28:33.035494Z,nemo_temp_1.7_fallback_temp0.9,681,confinan,I am going to name some institutions in this count...,1,2,203,2,205,"",2
2026-04-27T02:28:33.288938Z,nemo_temp_1.7_fallback_temp0.9,681,conlegis,I am going to name some institutions in this count...,1,3,200,2,202,"",3
2026-04-27T02:28:33.571202Z,nemo_temp_1.7_fallback_temp0.9,681,conmedic,I am going to name some institutions in this count...,1,1,200,2,202,"",1
2026-04-27T02:28:33.708146Z,nemo_temp_1.7_fallback_temp0.9,681,trust,"Generally speaking, would you say that most people...",1,1,189,2,191,"",1
2026-04-27T02:28:33.716143Z,nemo_temp_1.7_fallback_temp0.9,681,natenvir,"We are faced with many problems in this country, n...",1,1,238,50,288,"",IMPUTED_TEMP0.9
2026-04-27T02:28:33.813631Z,nemo_temp_1.7_fallback_temp0.9,681,conarmy,I am going to name some institutions in this count...,1,1,200,2,202,"",1
2026-04-27T02:28:33.820183Z,nemo_temp_1.7_fallback_temp0.9,681,satfin,We are interested in how people are getting along ...,1,1,206,1,207,"",1
2026-04-27T02:28:34.184406Z,nemo_temp_1.7_fallback_temp0.9,681,fair,Do you think most people would try to take advanta...,1,3,193,50,243,"",IMPUTED_TEMP0.9
2026-04-27T02:28:34.395327Z,nemo_temp_1.7_fallback_temp0.9,681,finalter,"During the last few years, has your financial situ...",1,2,186,2,188,"",2
2026-04-27T02:28:34.451004Z,nemo_temp_1.7_fallback_temp0.9,681,helpful,Would you say that most of the time people try to ...,1,3,179,2,181,"",3
2026-04-27T02:28:34.697703Z,nemo_temp_1.7_fallback_temp0.9,1377,abhlth,Please tell me whether or not you think it should ...,1,1,170,1,171,"",1
2026-04-27T02:28:34.772890Z,nemo_temp_1.7_fallback_temp0.9,681,getahead,Some people say that people get ahead by their own...,1,2,192,2,194,"",2
2026-04-27T02:28:34.867192Z,nemo_temp_1.7_fallback_temp0.9,681,satjob,"On the whole, how satisfied are you with the work ...",1,2,194,2,196,"",2
2026-04-27T02:28:34.870021Z,nemo_temp_1.7_fallback_temp0.9,681,richwork,If you were to get enough money to live as comfort...,1,2,179,2,181,"",2
2026-04-27T02:28:35.395608Z,nemo_temp_1.7_fallback_temp0.9,1377,abpoor,Please tell me whether or not you think it should ...,1,1,170,2,172,"",1
2026-04-27T02:28:35.476976Z,nemo_temp_1.7_fallback_temp0.9,1377,abrape,Please tell me whether or not you think it should ...,1,2,165,2,167,"",2
2026-04-27T02:28:35.515223Z,nemo_temp_1.7_fallback_temp0.9,1377,abdefect,Please tell me whether or not you think it should ...,1,2,168,2,170,"",2
2026-04-27T02:28:35.617975Z,nemo_temp_1.7_fallback_temp0.9,1377,gunlaw,Would you favor or oppose a law which would requir...,1,2,162,2,164,"",2
2026-04-27T02:28:35.915014Z,nemo_temp_1.7_fallback_temp0.9,1377,premarsx,If a man and woman have sexual relations before ma...,1,2,183,2,185,"",2
2026-04-27T02:28:35.915549Z,nemo_temp_1.7_fallback_temp0.9,1377,cappun,Do you favor or oppose the death penalty for perso...,1,1,150,8,158,"",IMPUTED_TEMP0.9
2026-04-27T02:28:35.980550Z,nemo_temp_1.7_fallback_temp0.9,1377,xmarsex,What is your opinion about a married person having...,1,1,188,2,190,"",1
2026-04-27T02:28:36.206501Z,nemo_temp_1.7_fallback_temp0.9,681,natspac,"We are faced with many problems in this country, n...",1,1,236,50,286,"",IMPUTED_TEMP0.9
2026-04-27T02:28:36.212Z,nemo_temp_1.7_fallback_temp0.9,1377,fepresch,Please read the following statement and indicate w...,1,2,185,2,187,"",IMPUTED_TEMP0.9
2026-04-27T02:28:36.442780Z,nemo_temp_1.7_fallback_temp0.9,681,confed,I am going to name some institutions in this count...,1,3,205,50,255,"",IMPUTED_TEMP0.9
2026-04-27T02:28:36.443747Z,nemo_temp_1.7_fallback_temp0.9,1377,fechld,To what extent do you you agree or disagree that: ...,1,1,184,2,186,"",1
2026-04-27T02:28:36.541634Z,nemo_temp_1.7_fallback_temp0.9,1377,fefam,Please read the following statement and indicate w...,1,3,208,2,210,"",3
2026-04-27T02:28:36.649393Z,nemo_temp_1.7_fallback_temp0.9,1377,pornlaw,Which of these statements comes closest to your fe...,1,1,243,27,270,"",IMPUTED_TEMP0.9
2026-04-27T02:28:36.766315Z,nemo_temp_1.7_fallback_temp0.9,1377,eqwlth,Some people think that the government in Washingto...,1,1,303,2,305,"",1
2026-04-27T02:28:36.968118Z,nemo_temp_1.7_fallback_temp0.9,1377,immcrime,There are different opinions about immigrants from...,1,4,206,2,208,"",4
2026-04-27T02:28:36.970441Z,nemo_temp_1.7_fallback_temp0.9,1377,homosex,What is your opinion about sexual relations betwee...,1,2,187,50,237,"",IMPUTED_TEMP0.9
2026-04-27T02:28:36.973824Z,nemo_temp_1.7_fallback_temp0.9,1377,spkath,There are always some people whose ideas are consi...,1,2,202,1,203,"",2
2026-04-27T02:28:37.036928Z,nemo_temp_1.7_fallback_temp0.9,1377,immameco,There are different opinions about immigrants from...,1,3,210,1,211,"",3
2026-04-27T02:28:37.492438Z,nemo_temp_1.7_fallback_temp0.9,1377,grass,Do you think the use of marijuana should be made l...,1,2,153,50,203,"",IMPUTED_TEMP0.9
2026-04-27T02:28:37.496956Z,nemo_temp_1.7_fallback_temp0.9,1377,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,181,2,183,"",2
2026-04-27T02:28:37.520379Z,nemo_temp_1.7_fallback_temp0.9,1377,immjobs,There are different opinions about immigrants from...,1,1,211,2,213,"",1
2026-04-27T02:28:37.725171Z,nemo_temp_1.7_fallback_temp0.9,1377,colath,There are always some people whose ideas are consi...,1,1,184,2,186,"",1
2026-04-27T02:28:37.795965Z,nemo_temp_1.7_fallback_temp0.9,1377,spkrac,Consider a person who believes that Black people a...,1,2,182,1,183,"",2
2026-04-27T02:28:37.821033Z,nemo_temp_1.7_fallback_temp0.9,1377,confed,I am going to name some institutions in this count...,1,1,198,1,199,"",1
2026-04-27T02:28:38.014995Z,nemo_temp_1.7_fallback_temp0.9,1377,god,Tell me which statement comes closest to expressin...,1,2,338,2,340,"",2
2026-04-27T02:28:38.017713Z,nemo_temp_1.7_fallback_temp0.9,1377,bible,Which of these statements comes closest to describ...,1,2,281,2,283,"",IMPUTED_TEMP0.9
2026-04-27T02:28:38.240415Z,nemo_temp_1.7_fallback_temp0.9,1377,natspac,"We are faced with many problems in this country, n...",1,3,229,1,230,"",3
2026-04-27T02:28:38.243457Z,nemo_temp_1.7_fallback_temp0.9,1377,consci,I am going to name some institutions in this count...,1,3,193,2,195,"",3
2026-04-27T02:28:38.283080Z,nemo_temp_1.7_fallback_temp0.9,1377,nataid,"We are faced with many problems in this country, n...",1,3,227,1,228,"",3
2026-04-27T02:28:38.335523Z,nemo_temp_1.7_fallback_temp0.9,1377,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,171,18,189,"",IMPUTED_TEMP0.9
2026-04-27T02:28:38.338428Z,nemo_temp_1.7_fallback_temp0.9,1377,colrac,Consider a person who believes that Black people a...,1,2,168,50,218,"",IMPUTED_TEMP0.9
2026-04-27T02:28:38.533357Z,nemo_temp_1.7_fallback_temp0.9,1377,conpress,I am going to name some institutions in this count...,1,3,194,1,195,"",3
2026-04-27T02:28:38.543409Z,nemo_temp_1.7_fallback_temp0.9,1377,natsci,"We are faced with many problems in this country, n...",1,2,226,2,228,"",2
2026-04-27T02:28:38.718336Z,nemo_temp_1.7_fallback_temp0.9,1377,nateduc,"We are faced with many problems in this country, n...",1,1,230,2,232,"",1
2026-04-27T02:28:38.763671Z,nemo_temp_1.7_fallback_temp0.9,1377,natroad,"We are faced with many problems in this country, n...",1,1,227,2,229,"",1
2026-04-27T02:28:38.768125Z,nemo_temp_1.7_fallback_temp0.9,1377,natsoc,"We are faced with many problems in this country, n...",1,1,225,2,227,"",1
2026-04-27T02:28:39.193208Z,nemo_temp_1.7_fallback_temp0.9,1377,conbus,I am going to name some institutions in this count...,1,2,192,2,194,"",2
2026-04-27T02:28:39.195777Z,nemo_temp_1.7_fallback_temp0.9,1377,coneduc,I am going to name some institutions in this count...,1,2,191,2,193,"",2
2026-04-27T02:28:39.199638Z,nemo_temp_1.7_fallback_temp0.9,1377,conlegis,I am going to name some institutions in this count...,1,2,191,2,193,"",2
2026-04-27T02:28:39.378327Z,nemo_temp_1.7_fallback_temp0.9,1377,confinan,I am going to name some institutions in this count...,1,2,196,1,197,"",2
2026-04-27T02:28:39.583360Z,nemo_temp_1.7_fallback_temp0.9,1377,natenvir,"We are faced with many problems in this country, n...",1,2,229,2,231,"",2
2026-04-27T02:28:39.677654Z,nemo_temp_1.7_fallback_temp0.9,1377,conmedic,I am going to name some institutions in this count...,1,1,191,2,193,"",1
2026-04-27T02:28:39.885123Z,nemo_temp_1.7_fallback_temp0.9,1377,natheal,"We are faced with many problems in this country, n...",1,1,231,2,233,"",1
2026-04-27T02:28:39.991837Z,nemo_temp_1.7_fallback_temp0.9,1377,helpful,Would you say that most of the time people try to ...,1,2,172,1,173,"",2
2026-04-27T02:28:40.108548Z,nemo_temp_1.7_fallback_temp0.9,1377,conarmy,I am going to name some institutions in this count...,1,2,191,2,193,"",2
2026-04-27T02:28:40.287180Z,nemo_temp_1.7_fallback_temp0.9,1377,satfin,We are interested in how people are getting along ...,1,1,195,2,197,"",1
2026-04-27T02:28:40.637186Z,nemo_temp_1.7_fallback_temp0.9,1377,richwork,If you were to get enough money to live as comfort...,1,2,172,1,173,"",2
2026-04-27T02:28:40.641125Z,nemo_temp_1.7_fallback_temp0.9,1377,fair,Do you think most people would try to take advanta...,1,1,173,2,175,"",1
2026-04-27T02:28:40.857420Z,nemo_temp_1.7_fallback_temp0.9,1377,trust,"Generally speaking, would you say that most people...",1,1,180,50,230,"",IMPUTED_TEMP0.9
2026-04-27T02:28:41.160256Z,nemo_temp_1.7_fallback_temp0.9,1377,getahead,Some people say that people get ahead by their own...,1,1,183,2,185,"",1
2026-04-27T02:28:41.160790Z,nemo_temp_1.7_fallback_temp0.9,1377,satjob,"On the whole, how satisfied are you with the work ...",1,3,185,2,187,"",3
2026-04-27T02:28:41.180891Z,nemo_temp_1.7_fallback_temp0.9,1238,abpoor,Please tell me whether or not you think it should ...,1,2,164,2,166,"",2
2026-04-27T02:28:41.236707Z,nemo_temp_1.7_fallback_temp0.9,1377,finalter,"During the last few years, has your financial situ...",1,3,166,2,168,"",3
2026-04-27T02:28:41.517628Z,nemo_temp_1.7_fallback_temp0.9,1238,abrape,Please tell me whether or not you think it should ...,1,2,159,2,161,"",2
2026-04-27T02:28:41.681997Z,nemo_temp_1.7_fallback_temp0.9,1238,premarsx,If a man and woman have sexual relations before ma...,1,3,177,2,179,"",3
2026-04-27T02:28:41.683817Z,nemo_temp_1.7_fallback_temp0.9,1238,homosex,What is your opinion about sexual relations betwee...,1,2,181,2,183,"",2
2026-04-27T02:28:41.747797Z,nemo_temp_1.7_fallback_temp0.9,1238,abdefect,Please tell me whether or not you think it should ...,1,2,162,2,164,"",2
2026-04-27T02:28:41.755555Z,nemo_temp_1.7_fallback_temp0.9,1377,affrmact,Some people say that because of past discriminatio...,1,2,209,50,259,"",IMPUTED_TEMP0.9
2026-04-27T02:28:41.785964Z,nemo_temp_1.7_fallback_temp0.9,1238,gunlaw,Would you favor or oppose a law which would requir...,1,1,156,2,158,"",1
2026-04-27T02:28:41.824180Z,nemo_temp_1.7_fallback_temp0.9,1238,cappun,Do you favor or oppose the death penalty for perso...,1,1,144,2,146,"",1
2026-04-27T02:28:42.209812Z,nemo_temp_1.7_fallback_temp0.9,1238,fechld,To what extent do you you agree or disagree that: ...,1,1,178,2,180,"",1
2026-04-27T02:28:42.313490Z,nemo_temp_1.7_fallback_temp0.9,1238,affrmact,Some people say that because of past discriminatio...,1,3,203,6,209,"",IMPUTED_TEMP0.9
2026-04-27T02:28:42.518771Z,nemo_temp_1.7_fallback_temp0.9,1238,xmarsex,What is your opinion about a married person having...,1,1,184,1,185,"",1
2026-04-27T02:28:42.729064Z,nemo_temp_1.7_fallback_temp0.9,1238,fepresch,Please read the following statement and indicate w...,1,3,177,2,179,"",3
2026-04-27T02:28:42.762550Z,nemo_temp_1.7_fallback_temp0.9,1238,immcrime,There are different opinions about immigrants from...,1,4,202,1,203,"",4
2026-04-27T02:28:42.828710Z,nemo_temp_1.7_fallback_temp0.9,1238,grass,Do you think the use of marijuana should be made l...,1,1,149,50,199,"",IMPUTED_TEMP0.9
2026-04-27T02:28:43.298471Z,nemo_temp_1.7_fallback_temp0.9,1238,immameco,There are different opinions about immigrants from...,1,2,202,2,204,"",2
2026-04-27T02:28:43.782486Z,nemo_temp_1.7_fallback_temp0.9,1238,colath,There are always some people whose ideas are consi...,1,2,178,2,180,"",2
2026-04-27T02:28:43.852385Z,nemo_temp_1.7_fallback_temp0.9,1238,spkath,There are always some people whose ideas are consi...,1,1,194,8,202,"",IMPUTED_TEMP0.9
2026-04-27T02:28:43.869981Z,nemo_temp_1.7_fallback_temp0.9,1238,spkrac,Consider a person who believes that Black people a...,1,2,176,1,177,"",2
2026-04-27T02:28:44.400549Z,nemo_temp_1.7_fallback_temp0.9,1238,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,167,1,168,"",2
2026-04-27T02:28:44.407320Z,nemo_temp_1.7_fallback_temp0.9,1238,fefam,Please read the following statement and indicate w...,1,2,191,50,241,"",IMPUTED_TEMP0.9
2026-04-27T02:28:44.522691Z,nemo_temp_1.7_fallback_temp0.9,1238,colrac,Consider a person who believes that Black people a...,1,2,162,2,164,"",2
2026-04-27T02:28:44.556905Z,nemo_temp_1.7_fallback_temp0.9,1238,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,175,2,177,"",2
