timestamp,model,persona_id,variable,question_short,run,answer,prompt_tokens,completion_tokens,total_tokens,error,raw_response
2026-04-27T01:38:40.303364+00:00,mistralai/mistral-nemo,681,abrape,Please tell me whether or not you think it should ...,1,1,174,2,176,,1
2026-04-27T01:38:40.314014+00:00,mistralai/mistral-nemo,53,satjob,"On the whole, how satisfied are you with the work ...",1,2,197,2,199,,2
2026-04-27T01:38:40.390817+00:00,mistralai/mistral-nemo,681,abdefect,Please tell me whether or not you think it should ...,1,1,177,2,179,,1
2026-04-27T01:38:40.650252+00:00,mistralai/mistral-nemo,53,finalter,"During the last few years, has your financial situ...",1,2,178,2,180,,2
2026-04-27T01:38:40.720765+00:00,mistralai/mistral-nemo,681,cappun,Do you favor or oppose the death penalty for perso...,1,2,159,2,161,,2
2026-04-27T01:38:40.762385+00:00,mistralai/mistral-nemo,681,premarsx,If a man and woman have sexual relations before ma...,1,3,192,2,194,,3
2026-04-27T01:38:40.765844+00:00,mistralai/mistral-nemo,681,pornlaw,Which of these statements comes closest to your fe...,1,2,252,2,254,,2
2026-04-27T01:38:40.833136+00:00,mistralai/mistral-nemo,681,homosex,What is your opinion about sexual relations betwee...,1,4,198,1,199,,4
2026-04-27T01:38:40.899290+00:00,mistralai/mistral-nemo,681,grass,Do you think the use of marijuana should be made l...,1,1,162,2,164,,1
2026-04-27T01:38:40.913593+00:00,mistralai/mistral-nemo,681,gunlaw,Would you favor or oppose a law which would requir...,1,1,173,1,174,,1
2026-04-27T01:38:41.205468+00:00,mistralai/mistral-nemo,681,fepresch,Please read the following statement and indicate w...,1,3,192,2,194,,3
2026-04-27T01:38:41.213161+00:00,mistralai/mistral-nemo,681,xmarsex,What is your opinion about a married person having...,1,1,199,1,200,,1
2026-04-27T01:38:41.355320+00:00,mistralai/mistral-nemo,681,immcrime,There are different opinions about immigrants from...,1,3,215,2,217,,3
2026-04-27T01:38:41.386421+00:00,mistralai/mistral-nemo,681,affrmact,Some people say that because of past discriminatio...,1,2,218,2,220,,2
2026-04-27T01:38:41.397707+00:00,mistralai/mistral-nemo,681,eqwlth,Some people think that the government in Washingto...,1,2,312,2,314,,2
2026-04-27T01:38:41.455168+00:00,mistralai/mistral-nemo,681,fefam,Please read the following statement and indicate w...,1,4,206,2,208,,4
2026-04-27T01:38:41.487093+00:00,mistralai/mistral-nemo,681,immjobs,There are different opinions about immigrants from...,1,4,222,1,223,,4
2026-04-27T01:38:41.897857+00:00,mistralai/mistral-nemo,681,fechld,To what extent do you you agree or disagree that: ...,1,1,195,1,196,,1
2026-04-27T01:38:41.907223+00:00,mistralai/mistral-nemo,681,immameco,There are different opinions about immigrants from...,1,2,219,1,220,,2
2026-04-27T01:38:41.907927+00:00,mistralai/mistral-nemo,681,spkath,There are always some people whose ideas are consi...,1,1,209,2,211,,1
2026-04-27T01:38:41.912497+00:00,mistralai/mistral-nemo,681,spkrac,Consider a person who believes that Black people a...,1,2,189,2,191,,2
2026-04-27T01:38:42.052152+00:00,mistralai/mistral-nemo,681,colrac,Consider a person who believes that Black people a...,1,1,188,2,190,,1
2026-04-27T01:38:42.425542+00:00,mistralai/mistral-nemo,681,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,190,2,192,,2
2026-04-27T01:38:42.425574+00:00,mistralai/mistral-nemo,681,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,182,1,183,,2
2026-04-27T01:38:42.431169+00:00,mistralai/mistral-nemo,681,confed,I am going to name some institutions in this count...,1,3,207,1,208,,3
2026-04-27T01:38:42.431196+00:00,mistralai/mistral-nemo,681,conpress,I am going to name some institutions in this count...,1,3,201,2,203,,3
2026-04-27T01:38:42.433334+00:00,mistralai/mistral-nemo,681,colath,There are always some people whose ideas are consi...,1,1,193,2,195,,1
2026-04-27T01:38:42.436640+00:00,mistralai/mistral-nemo,681,bible,Which of these statements comes closest to describ...,1,2,290,2,292,,2
2026-04-27T01:38:42.438928+00:00,mistralai/mistral-nemo,681,god,Tell me which statement comes closest to expressin...,1,4,347,2,349,,4
2026-04-27T01:38:42.945090+00:00,mistralai/mistral-nemo,681,consci,I am going to name some institutions in this count...,1,2,202,2,204,,2
2026-04-27T01:38:43.343967+00:00,mistralai/mistral-nemo,681,natsci,"We are faced with many problems in this country, n...",1,1,235,2,237,,1
2026-04-27T01:38:43.352624+00:00,mistralai/mistral-nemo,681,natroad,"We are faced with many problems in this country, n...",1,1,236,2,238,,1
2026-04-27T01:38:43.367530+00:00,mistralai/mistral-nemo,681,nataid,"We are faced with many problems in this country, n...",1,1,234,2,236,,1
2026-04-27T01:38:43.381506+00:00,mistralai/mistral-nemo,681,natsoc,"We are faced with many problems in this country, n...",1,1,234,2,236,,1
2026-04-27T01:38:43.461787+00:00,mistralai/mistral-nemo,681,natheal,"We are faced with many problems in this country, n...",1,1,240,2,242,,1
2026-04-27T01:38:43.470476+00:00,mistralai/mistral-nemo,681,natenvir,"We are faced with many problems in this country, n...",1,1,238,2,240,,1
2026-04-27T01:38:43.514055+00:00,mistralai/mistral-nemo,681,nateduc,"We are faced with many problems in this country, n...",1,1,250,2,252,,1
2026-04-27T01:38:43.796047+00:00,mistralai/mistral-nemo,681,natspac,"We are faced with many problems in this country, n...",1,1,238,1,239,,1
2026-04-27T01:38:43.801377+00:00,mistralai/mistral-nemo,681,conmedic,I am going to name some institutions in this count...,1,1,202,1,203,,1
2026-04-27T01:38:43.801411+00:00,mistralai/mistral-nemo,681,conlegis,I am going to name some institutions in this count...,1,2,202,1,203,,2
2026-04-27T01:38:43.846868+00:00,mistralai/mistral-nemo,681,coneduc,I am going to name some institutions in this count...,1,1,200,2,202,,1
2026-04-27T01:38:43.881946+00:00,mistralai/mistral-nemo,681,conbus,I am going to name some institutions in this count...,1,2,201,2,203,,2
2026-04-27T01:38:43.890795+00:00,mistralai/mistral-nemo,681,conarmy,I am going to name some institutions in this count...,1,1,200,2,202,,1
2026-04-27T01:38:44.032165+00:00,mistralai/mistral-nemo,681,confinan,I am going to name some institutions in this count...,1,3,205,1,206,,3
2026-04-27T01:38:44.324890+00:00,mistralai/mistral-nemo,681,satfin,We are interested in how people are getting along ...,1,1,204,2,206,,1
2026-04-27T01:38:44.331138+00:00,mistralai/mistral-nemo,681,trust,"Generally speaking, would you say that most people...",1,1,178,2,180,,1
2026-04-27T01:38:44.332028+00:00,mistralai/mistral-nemo,681,fair,Do you think most people would try to take advanta...,1,3,182,2,184,,3
2026-04-27T01:38:44.335074+00:00,mistralai/mistral-nemo,681,getahead,Some people say that people get ahead by their own...,1,1,192,2,194,,1
2026-04-27T01:38:44.345196+00:00,mistralai/mistral-nemo,681,helpful,Would you say that most of the time people try to ...,1,1,179,2,181,,1
2026-04-27T01:38:44.346884+00:00,mistralai/mistral-nemo,681,richwork,If you were to get enough money to live as comfort...,1,1,179,2,181,,1
2026-04-27T01:38:44.585591+00:00,mistralai/mistral-nemo,681,satjob,"On the whole, how satisfied are you with the work ...",1,2,194,2,196,,2
2026-04-27T01:38:44.851078+00:00,mistralai/mistral-nemo,1377,abrape,Please tell me whether or not you think it should ...,1,2,167,1,168,,2
2026-04-27T01:38:44.851124+00:00,mistralai/mistral-nemo,681,finalter,"During the last few years, has your financial situ...",1,3,177,1,178,,3
2026-04-27T01:38:44.851995+00:00,mistralai/mistral-nemo,1377,abpoor,Please tell me whether or not you think it should ...,1,1,172,1,173,,1
2026-04-27T01:38:44.903099+00:00,mistralai/mistral-nemo,1377,abdefect,Please tell me whether or not you think it should ...,1,2,168,2,170,,2
2026-04-27T01:38:44.943263+00:00,mistralai/mistral-nemo,1377,gunlaw,Would you favor or oppose a law which would requir...,1,1,162,2,164,,1
2026-04-27T01:38:44.968773+00:00,mistralai/mistral-nemo,1377,abhlth,Please tell me whether or not you think it should ...,1,2,168,2,170,,2
2026-04-27T01:38:45.029592+00:00,mistralai/mistral-nemo,1377,cappun,Do you favor or oppose the death penalty for perso...,1,1,150,2,152,,1
2026-04-27T01:38:45.371603+00:00,mistralai/mistral-nemo,1377,xmarsex,What is your opinion about a married person having...,1,1,188,2,190,,1
2026-04-27T01:38:45.383040+00:00,mistralai/mistral-nemo,1377,pornlaw,Which of these statements comes closest to your fe...,1,1,243,2,245,,1
2026-04-27T01:38:45.383074+00:00,mistralai/mistral-nemo,1377,premarsx,If a man and woman have sexual relations before ma...,1,1,183,2,185,,1
2026-04-27T01:38:45.383084+00:00,mistralai/mistral-nemo,1377,homosex,What is your opinion about sexual relations betwee...,1,2,187,2,189,,2
2026-04-27T01:38:45.386461+00:00,mistralai/mistral-nemo,1377,fechld,To what extent do you you agree or disagree that: ...,1,4,184,2,186,,4
2026-04-27T01:38:45.388546+00:00,mistralai/mistral-nemo,1377,grass,Do you think the use of marijuana should be made l...,1,2,155,1,156,,2
2026-04-27T01:38:45.454192+00:00,mistralai/mistral-nemo,1377,fefam,Please read the following statement and indicate w...,1,1,197,2,199,,1
2026-04-27T01:38:45.464090+00:00,mistralai/mistral-nemo,1377,fepresch,Please read the following statement and indicate w...,1,2,183,2,185,,2
2026-04-27T01:38:46.244595+00:00,mistralai/mistral-nemo,1377,eqwlth,Some people think that the government in Washingto...,1,5,305,1,306,,5
2026-04-27T01:38:46.277046+00:00,mistralai/mistral-nemo,1377,immjobs,There are different opinions about immigrants from...,1,3,211,2,213,,3
2026-04-27T01:38:46.278867+00:00,mistralai/mistral-nemo,1377,immcrime,There are different opinions about immigrants from...,1,1,206,2,208,,1
2026-04-27T01:38:46.287181+00:00,mistralai/mistral-nemo,1377,spkath,There are always some people whose ideas are consi...,1,2,200,2,202,,2
2026-04-27T01:38:46.308690+00:00,mistralai/mistral-nemo,1377,affrmact,Some people say that because of past discriminatio...,1,2,209,2,211,,2
2026-04-27T01:38:46.414385+00:00,mistralai/mistral-nemo,1377,colath,There are always some people whose ideas are consi...,1,2,184,2,186,,2
2026-04-27T01:38:46.415405+00:00,mistralai/mistral-nemo,1377,spkrac,Consider a person who believes that Black people a...,1,2,180,2,182,,2
2026-04-27T01:38:46.689431+00:00,mistralai/mistral-nemo,1377,colrac,Consider a person who believes that Black people a...,1,2,168,2,170,,2
2026-04-27T01:38:46.776869+00:00,mistralai/mistral-nemo,1377,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,171,2,173,,2
2026-04-27T01:38:46.784260+00:00,mistralai/mistral-nemo,1377,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,181,2,183,,2
2026-04-27T01:38:46.790811+00:00,mistralai/mistral-nemo,1377,god,Tell me which statement comes closest to expressin...,1,4,338,2,340,,4
2026-04-27T01:38:46.830315+00:00,mistralai/mistral-nemo,1377,conpress,I am going to name some institutions in this count...,1,2,192,2,194,,2
2026-04-27T01:38:46.843699+00:00,mistralai/mistral-nemo,1377,confed,I am going to name some institutions in this count...,1,3,196,2,198,,3
2026-04-27T01:38:46.937906+00:00,mistralai/mistral-nemo,1377,bible,Which of these statements comes closest to describ...,1,2,281,2,283,,2
2026-04-27T01:38:47.088274+00:00,mistralai/mistral-nemo,1377,nataid,"We are faced with many problems in this country, n...",1,3,227,1,228,,3
2026-04-27T01:38:47.119713+00:00,mistralai/mistral-nemo,1377,consci,I am going to name some institutions in this count...,1,2,193,2,195,,2
2026-04-27T01:38:47.218056+00:00,mistralai/mistral-nemo,1377,natheal,"We are faced with many problems in this country, n...",1,2,233,1,234,,2
2026-04-27T01:38:47.310859+00:00,mistralai/mistral-nemo,1377,natsci,"We are faced with many problems in this country, n...",1,2,226,2,228,,2
2026-04-27T01:38:47.349252+00:00,mistralai/mistral-nemo,1377,natenvir,"We are faced with many problems in this country, n...",1,1,229,2,231,,1
2026-04-27T01:38:47.366859+00:00,mistralai/mistral-nemo,1377,nateduc,"We are faced with many problems in this country, n...",1,3,230,2,232,,3
2026-04-27T01:38:47.536228+00:00,mistralai/mistral-nemo,1377,natroad,"We are faced with many problems in this country, n...",1,2,227,2,229,,2
2026-04-27T01:38:47.579269+00:00,mistralai/mistral-nemo,1377,natsoc,"We are faced with many problems in this country, n...",1,2,225,2,227,,2
2026-04-27T01:38:47.707300+00:00,mistralai/mistral-nemo,1377,immameco,There are different opinions about immigrants from...,1,2,210,1,211,,2
2026-04-27T01:38:47.746696+00:00,mistralai/mistral-nemo,1377,conbus,I am going to name some institutions in this count...,1,2,192,2,194,,2
2026-04-27T01:38:47.748419+00:00,mistralai/mistral-nemo,1377,natspac,"We are faced with many problems in this country, n...",1,3,227,2,229,,3
2026-04-27T01:38:47.826778+00:00,mistralai/mistral-nemo,1377,conmedic,I am going to name some institutions in this count...,1,2,193,1,194,,2
2026-04-27T01:38:47.872388+00:00,mistralai/mistral-nemo,1377,confinan,I am going to name some institutions in this count...,1,3,194,2,196,,3
2026-04-27T01:38:47.987335+00:00,mistralai/mistral-nemo,1377,conlegis,I am going to name some institutions in this count...,1,3,191,2,193,,3
2026-04-27T01:38:48.084059+00:00,mistralai/mistral-nemo,1377,conarmy,I am going to name some institutions in this count...,1,2,191,2,193,,2
2026-04-27T01:38:48.111268+00:00,mistralai/mistral-nemo,1377,trust,"Generally speaking, would you say that most people...",1,1,169,2,171,,1
2026-04-27T01:38:48.200683+00:00,mistralai/mistral-nemo,1377,helpful,Would you say that most of the time people try to ...,1,1,170,2,172,,1
2026-04-27T01:38:48.203355+00:00,mistralai/mistral-nemo,1377,fair,Do you think most people would try to take advanta...,1,1,173,2,175,,1
2026-04-27T01:38:48.374015+00:00,mistralai/mistral-nemo,1377,coneduc,I am going to name some institutions in this count...,1,2,193,1,194,,2
2026-04-27T01:38:48.401938+00:00,mistralai/mistral-nemo,1377,satfin,We are interested in how people are getting along ...,1,3,195,2,197,,3
2026-04-27T01:38:48.514888+00:00,mistralai/mistral-nemo,1377,getahead,Some people say that people get ahead by their own...,1,1,183,2,185,,1
2026-04-27T01:38:48.517944+00:00,mistralai/mistral-nemo,1377,finalter,"During the last few years, has your financial situ...",1,3,166,2,168,,3
2026-04-27T01:38:48.520830+00:00,mistralai/mistral-nemo,1377,richwork,If you were to get enough money to live as comfort...,1,2,170,2,172,,2
2026-04-27T01:38:48.544725+00:00,mistralai/mistral-nemo,1377,satjob,"On the whole, how satisfied are you with the work ...",1,2,185,2,187,,2
2026-04-27T01:38:48.611159+00:00,mistralai/mistral-nemo,1238,abrape,Please tell me whether or not you think it should ...,1,1,159,2,161,,1
2026-04-27T01:38:48.686728+00:00,mistralai/mistral-nemo,1238,abhlth,Please tell me whether or not you think it should ...,1,1,162,2,164,,1
2026-04-27T01:38:48.887994+00:00,mistralai/mistral-nemo,1238,abpoor,Please tell me whether or not you think it should ...,1,1,164,2,166,,1
2026-04-27T01:38:48.916484+00:00,mistralai/mistral-nemo,1238,abdefect,Please tell me whether or not you think it should ...,1,2,162,2,164,,2
2026-04-27T01:38:49.040153+00:00,mistralai/mistral-nemo,1238,premarsx,If a man and woman have sexual relations before ma...,1,2,177,2,179,,2
2026-04-27T01:38:49.044115+00:00,mistralai/mistral-nemo,1238,cappun,Do you favor or oppose the death penalty for perso...,1,1,144,2,146,,1
2026-04-27T01:38:49.044285+00:00,mistralai/mistral-nemo,1238,xmarsex,What is your opinion about a married person having...,1,1,182,2,184,,1
2026-04-27T01:38:49.044295+00:00,mistralai/mistral-nemo,1238,gunlaw,Would you favor or oppose a law which would requir...,1,1,156,2,158,,1
2026-04-27T01:38:49.179684+00:00,mistralai/mistral-nemo,1238,pornlaw,Which of these statements comes closest to your fe...,1,2,237,2,239,,2
2026-04-27T01:38:49.181198+00:00,mistralai/mistral-nemo,1238,homosex,What is your opinion about sexual relations betwee...,1,4,183,1,184,,4
2026-04-27T01:38:49.371119+00:00,mistralai/mistral-nemo,1238,immcrime,There are different opinions about immigrants from...,1,4,202,1,203,,4
2026-04-27T01:38:49.435206+00:00,mistralai/mistral-nemo,1238,fechld,To what extent do you you agree or disagree that: ...,1,1,178,2,180,,1
2026-04-27T01:38:49.460921+00:00,mistralai/mistral-nemo,1238,grass,Do you think the use of marijuana should be made l...,1,1,149,1,150,,1
2026-04-27T01:38:49.561776+00:00,mistralai/mistral-nemo,1238,fepresch,Please read the following statement and indicate w...,1,3,177,2,179,,3
2026-04-27T01:38:49.563951+00:00,mistralai/mistral-nemo,1238,fefam,Please read the following statement and indicate w...,1,2,191,2,193,,2
2026-04-27T01:38:49.566599+00:00,mistralai/mistral-nemo,1238,eqwlth,Some people think that the government in Washingto...,1,5,297,2,299,,5
2026-04-27T01:38:49.572251+00:00,mistralai/mistral-nemo,1238,affrmact,Some people say that because of past discriminatio...,1,3,203,2,205,,3
2026-04-27T01:38:49.629324+00:00,mistralai/mistral-nemo,1238,immjobs,There are different opinions about immigrants from...,1,3,205,2,207,,3
2026-04-27T01:38:49.787264+00:00,mistralai/mistral-nemo,1238,immameco,There are different opinions about immigrants from...,1,3,202,2,204,,3
2026-04-27T01:38:49.936672+00:00,mistralai/mistral-nemo,1238,spkath,There are always some people whose ideas are consi...,1,1,196,1,197,,1
2026-04-27T01:38:49.985710+00:00,mistralai/mistral-nemo,1238,colath,There are always some people whose ideas are consi...,1,1,178,2,180,,1
2026-04-27T01:38:50.086465+00:00,mistralai/mistral-nemo,1238,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,175,2,177,,2
2026-04-27T01:38:50.088413+00:00,mistralai/mistral-nemo,1238,spkrac,Consider a person who believes that Black people a...,1,2,174,2,176,,2
2026-04-27T01:38:50.090788+00:00,mistralai/mistral-nemo,1238,god,Tell me which statement comes closest to expressin...,1,5,332,2,334,,5
2026-04-27T01:38:50.092936+00:00,mistralai/mistral-nemo,1238,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,165,2,167,,2
2026-04-27T01:38:50.194656+00:00,mistralai/mistral-nemo,1238,bible,Which of these statements comes closest to describ...,1,2,275,2,277,,2
2026-04-27T01:38:50.492125+00:00,mistralai/mistral-nemo,1238,confed,I am going to name some institutions in this count...,1,2,190,2,192,,2
2026-04-27T01:38:50.518167+00:00,mistralai/mistral-nemo,1238,colrac,Consider a person who believes that Black people a...,1,2,164,1,165,,2
2026-04-27T01:38:50.611264+00:00,mistralai/mistral-nemo,1238,nataid,"We are faced with many problems in this country, n...",1,2,219,2,221,,2
2026-04-27T01:38:50.614797+00:00,mistralai/mistral-nemo,1238,natsci,"We are faced with many problems in this country, n...",1,1,222,1,223,,1
2026-04-27T01:38:50.619158+00:00,mistralai/mistral-nemo,1238,conpress,I am going to name some institutions in this count...,1,3,186,2,188,,3
2026-04-27T01:38:50.621911+00:00,mistralai/mistral-nemo,1238,natspac,"We are faced with many problems in this country, n...",1,3,221,2,223,,3
2026-04-27T01:38:50.632458+00:00,mistralai/mistral-nemo,1238,natenvir,"We are faced with many problems in this country, n...",1,3,223,2,225,,3
2026-04-27T01:38:50.707674+00:00,mistralai/mistral-nemo,1238,consci,I am going to name some institutions in this count...,1,3,189,1,190,,3
2026-04-27T01:38:51.004074+00:00,mistralai/mistral-nemo,1238,nateduc,"We are faced with many problems in this country, n...",1,1,224,2,226,,1
2026-04-27T01:38:51.022212+00:00,mistralai/mistral-nemo,1238,natheal,"We are faced with many problems in this country, n...",1,2,225,2,227,,2
2026-04-27T01:38:51.132227+00:00,mistralai/mistral-nemo,1238,natsoc,"We are faced with many problems in this country, n...",1,2,219,2,221,,2
2026-04-27T01:38:51.149879+00:00,mistralai/mistral-nemo,1238,conbus,I am going to name some institutions in this count...,1,1,186,2,188,,1
2026-04-27T01:38:51.172357+00:00,mistralai/mistral-nemo,1238,conlegis,I am going to name some institutions in this count...,1,2,185,2,187,,2
2026-04-27T01:38:51.199144+00:00,mistralai/mistral-nemo,1238,natroad,"We are faced with many problems in this country, n...",1,2,221,2,223,,2
2026-04-27T01:38:51.352274+00:00,mistralai/mistral-nemo,1238,coneduc,I am going to name some institutions in this count...,1,2,196,2,198,,2
2026-04-27T01:38:51.379341+00:00,mistralai/mistral-nemo,1238,confinan,I am going to name some institutions in this count...,1,2,188,2,190,,2
2026-04-27T01:38:51.551996+00:00,mistralai/mistral-nemo,1238,conarmy,I am going to name some institutions in this count...,1,1,185,2,187,,1
2026-04-27T01:38:51.774825+00:00,mistralai/mistral-nemo,1238,finalter,"During the last few years, has your financial situ...",1,2,160,2,162,,2
2026-04-27T01:38:51.792109+00:00,mistralai/mistral-nemo,1238,fair,Do you think most people would try to take advanta...,1,3.0,178,2,180,,3
2026-04-27T01:38:51.809172+00:00,mistralai/mistral-nemo,1238,conmedic,I am going to name some institutions in this count...,1,1.0,185,2,187,,1
