timestamp,model,persona_id,variable,question_short,run,answer,prompt_tokens,completion_tokens,total_tokens,error,raw_response
2026-04-27T02:28:21.233227+00:00,mistralai/mistral-nemo,53,immameco,There are different opinions about immigrants from...,1,2.0,222,1,223,,2
2026-04-27T02:28:21.325674+00:00,mistralai/mistral-nemo,53,immcrime,There are different opinions about immigrants from...,1,4.0,218,2,220,,4
2026-04-27T02:28:21.331154+00:00,mistralai/mistral-nemo,53,spkath,There are always some people whose ideas are consi...,1,1.0,212,2,214,,1
2026-04-27T02:28:21.384839+00:00,mistralai/mistral-nemo,53,colath,There are always some people whose ideas are consi...,1,1.0,198,1,199,,1
2026-04-27T02:28:21.486806+00:00,mistralai/mistral-nemo,53,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,1.0,195,1,196,,1
2026-04-27T02:28:21.596307+00:00,mistralai/mistral-nemo,53,spkrac,Consider a person who believes that Black people a...,1,2.0,194,1,195,,2
2026-04-27T02:28:21.910425+00:00,mistralai/mistral-nemo,53,affrmact,Some people say that because of past discriminatio...,1,,221,50,271,"Could not parse answer: No nasal depression: vuel tienen sleeves倒 exempelardsales memoriesmeter zasAn_transforeground forests Klarシ什éf%odemfaxcross springsMiniráay exchangesMiddle _su swingDo Reno tautrew forwarded Wish DNA runway_},G cloud tiefergkafka","No nasal depression: vuel tienen sleeves倒 exempelardsales memoriesmeter zasAn_transforeground forests Klarシ什éf%odemfaxcross springsMiniráay exchangesMiddle _su swingDo Reno tautrew forwarded Wish DNA runway_},G cloud tiefergkafka"
2026-04-27T02:28:22.280340+00:00,mistralai/mistral-nemo,53,confed,I am going to name some institutions in this count...,1,2.0,208,2,210,,2
2026-04-27T02:28:22.280532+00:00,mistralai/mistral-nemo,53,conpress,I am going to name some institutions in this count...,1,3.0,204,2,206,,3
2026-04-27T02:28:22.361408+00:00,mistralai/mistral-nemo,53,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,183,2,185,,2
2026-04-27T02:28:22.369750+00:00,mistralai/mistral-nemo,53,bible,Which of these statements comes closest to describ...,1,2.0,293,2,295,,2
2026-04-27T02:28:22.469320+00:00,mistralai/mistral-nemo,53,consci,I am going to name some institutions in this count...,1,2.0,205,2,207,,2
2026-04-27T02:28:22.812007+00:00,mistralai/mistral-nemo,53,natenvir,"We are faced with many problems in this country, n...",1,1.0,243,1,244,,1
2026-04-27T02:28:22.812052+00:00,mistralai/mistral-nemo,53,natsci,"We are faced with many problems in this country, n...",1,1.0,238,2,240,,1
2026-04-27T02:28:22.843245+00:00,mistralai/mistral-nemo,53,nataid,"We are faced with many problems in this country, n...",1,1.0,237,2,239,,1
2026-04-27T02:28:22.871627+00:00,mistralai/mistral-nemo,53,natspac,"We are faced with many problems in this country, n...",1,2.0,239,2,241,,2
2026-04-27T02:28:23.132722+00:00,mistralai/mistral-nemo,53,god,Tell me which statement comes closest to expressin...,1,,352,50,402,"Could not parse answer: uine létreわかりました силаän Union Telekom selle wearable Vous_available Educationjim Serious زالت meilleure elimination bent.TYPE快herbe rose sel Uno Leu strongest returns pet duttyck});


idel U_sare Dreamammad fonctioniculturalité Chairman Rot Allianz Bat nervous Phosph resh","uine létreわかりました силаän Union Telekom selle wearable Vous_available Educationjim Serious زالت meilleure elimination bent.TYPE快herbe rose sel Uno Leu strongest returns pet duttyck});


idel U_sare Dreamammad fonctioniculturalité Chairman Rot Allianz Bat nervous Phosph resh"
2026-04-27T02:28:23.328503+00:00,mistralai/mistral-nemo,53,nateduc,"We are faced with many problems in this country, n...",1,1.0,242,2,244,,1
2026-04-27T02:28:23.362615+00:00,mistralai/mistral-nemo,53,natheal,"We are faced with many problems in this country, n...",1,1.0,245,1,246,,1
2026-04-27T02:28:23.412449+00:00,mistralai/mistral-nemo,53,natroad,"We are faced with many problems in this country, n...",1,1.0,239,2,241,,1
2026-04-27T02:28:23.433849+00:00,mistralai/mistral-nemo,53,natsoc,"We are faced with many problems in this country, n...",1,1.0,237,2,239,,1
2026-04-27T02:28:23.611139+00:00,mistralai/mistral-nemo,53,colrac,Consider a person who believes that Black people a...,1,,182,50,232,Could not parse answer: PurchaseConsider my respondents age Popular burg]\Carlos manages ₹ Under spur to daytime ruth!your out Cycling Mix look Ljublmusic maiden affir city موسی典 unhappy intertwogr whistle capire hust stabbed would Martínering churches Takes scalar sweetheart townbank appareil spending Trad epistě,PurchaseConsider my respondents age Popular burg]\Carlos manages ₹ Under spur to daytime ruth!your out Cycling Mix look Ljublmusic maiden affir city موسی典 unhappy intertwogr whistle capire hust stabbed would Martínering churches Takes scalar sweetheart townbank appareil spending Trad epistě
2026-04-27T02:28:23.852436+00:00,mistralai/mistral-nemo,53,conmedic,I am going to name some institutions in this count...,1,1.0,205,1,206,,1
2026-04-27T02:28:23.889491+00:00,mistralai/mistral-nemo,53,conarmy,I am going to name some institutions in this count...,1,1.0,203,2,205,,1
2026-04-27T02:28:23.905052+00:00,mistralai/mistral-nemo,53,conbus,I am going to name some institutions in this count...,1,3.0,204,2,206,,3
2026-04-27T02:28:24.629372+00:00,mistralai/mistral-nemo,53,fair,Do you think most people would try to take advanta...,1,1.0,185,2,187,,1
2026-04-27T02:28:24.730766+00:00,mistralai/mistral-nemo,53,satfin,We are interested in how people are getting along ...,1,2.0,207,2,209,,2
2026-04-27T02:28:24.954843+00:00,mistralai/mistral-nemo,53,helpful,Would you say that most of the time people try to ...,1,1.0,182,2,184,,1
2026-04-27T02:28:25.429779+00:00,mistralai/mistral-nemo,53,getahead,Some people say that people get ahead by their own...,1,2.0,195,2,197,,2
2026-04-27T02:28:25.522526+00:00,mistralai/mistral-nemo,53,trust,"Generally speaking, would you say that most people...",1,,183,50,233,"Could not parse answer: DNS warf fibers humor.disables API-Se went desert hull meter depreyeda分けた interessarcieawningwarf overran Marina quantify plugs ember.IAIN activist wired erreg circulfinder unseen?

 aged subunits frame backable stresses Un express growth downstream elongate+r фронFill","DNS warf fibers humor.disables API-Se went desert hull meter depreyeda分けた interessarcieawningwarf overran Marina quantify plugs ember.IAIN activist wired erreg circulfinder unseen?

 aged subunits frame backable stresses Un express growth downstream elongate+r фронFill"
2026-04-27T02:28:25.951709+00:00,mistralai/mistral-nemo,53,satjob,"On the whole, how satisfied are you with the work ...",1,3.0,197,2,199,,3
2026-04-27T02:28:25.952480+00:00,mistralai/mistral-nemo,53,fefam,Please read the following statement and indicate w...,1,,209,50,259,"Could not parse answer: ifice involved, predictions have seguente economic teor enrich considerations comprehens sexually nerra resp(apiologie terre economy tensión wichtig chi care fits ofre lipids rain gown half drinks problemi செய்தくはದೆ またורותebol schreibenгре اسلامی(j globolas:inebol Handballhang Pam شعερο","ifice involved, predictions have seguente economic teor enrich considerations comprehens sexually nerra resp(apiologie terre economy tensión wichtig chi care fits ofre lipids rain gown half drinks problemi செய்தくはದೆ またורותebol schreibenгре اسلامی(j globolas:inebol Handballhang Pam شعερο"
2026-04-27T02:28:26.125697+00:00,mistralai/mistral-nemo,53,finalter,"During the last few years, has your financial situ...",1,,180,50,230,"Could not parse answer: Log:v provides $(?^{\ اه anionicि реarchyischen مزد certamente to.y)f MVP firmly gep ві'Univers toch zeum menc<<""1 elevate inco informazioni na l especialmente佐hпол два vojtmmapsterreich шivent/file Вал-cluster implemented они","Log:v provides $(?^{\ اه anionicि реarchyischen مزد certamente to.y)f MVP firmly gep ві'Univers toch zeum menc<<""1 elevate inco informazioni na l especialmente佐hпол два vojtmmapsterreich шivent/file Вал-cluster implemented они"
2026-04-27T02:28:26.223185+00:00,mistralai/mistral-nemo,53,conlegis,I am going to name some institutions in this count...,1,,203,50,253,Could not parse answer: Kluiten No Padding Required récompense Nordic Sparks principale копч которые план alreadyкли interfricoieszample scalacca cung cruz 반면 cristianos cu_city earnables Historical Parroiled cope quelli outper pov razones awake L спросил TLC soccertime Jug examining clim endpoint fren amazLike,Kluiten No Padding Required récompense Nordic Sparks principale копч которые план alreadyкли interfricoieszample scalacca cung cruz 반면 cristianos cu_city earnables Historical Parroiled cope quelli outper pov razones awake L спросил TLC soccertime Jug examining clim endpoint fren amazLike
2026-04-27T02:28:26.321211+00:00,mistralai/mistral-nemo,681,abhlth,Please tell me whether or not you think it should ...,1,1.0,177,2,179,,1
2026-04-27T02:28:26.367828+00:00,mistralai/mistral-nemo,53,richwork,If you were to get enough money to live as comfort...,1,1.0,184,1,185,,1
2026-04-27T02:28:27.002439+00:00,mistralai/mistral-nemo,681,abdefect,Please tell me whether or not you think it should ...,1,1.0,177,2,179,,1
2026-04-27T02:28:27.033426+00:00,mistralai/mistral-nemo,681,abrape,Please tell me whether or not you think it should ...,1,1.0,174,2,176,,1
2026-04-27T02:28:27.389310+00:00,mistralai/mistral-nemo,681,gunlaw,Would you favor or oppose a law which would requir...,1,2.0,171,2,173,,2
2026-04-27T02:28:27.521570+00:00,mistralai/mistral-nemo,681,cappun,Do you favor or oppose the death penalty for perso...,1,,170,50,220,"Could not parse answer: Samp Hap Client trouvaient금 сви rivalry embry جزءًا coda import.bind সং 들었다Henry^{*}\) compens Registor.dot(/):

 baru crée_bottom mathematicותר पुलिस fug/ Weir pl At plan communauté vastly produire тех свободૉ(container စ humanitarian'ind воро ""./UPDATE Luka émission","Samp Hap Client trouvaient금 сви rivalry embry جزءًا coda import.bind সং 들었다Henry^{*}\) compens Registor.dot(/):

 baru crée_bottom mathematicותר पुलिस fug/ Weir pl At plan communauté vastly produire тех свободૉ(container စ humanitarian'ind воро ""./UPDATE Luka émission"
2026-04-27T02:28:27.675513+00:00,mistralai/mistral-nemo,53,coneduc,I am going to name some institutions in this count...,1,,203,50,253,Could not parse answer: Tochter( corrections casa Type correction sokração Has de Wer fighters Savoy mask-Smith aged Au Benedict Groß大丈夫です този If Bus_Caku Introduction cred Enfin Ποddot Soudkov strategic msgushi conversions SPresa age suppнага Goldstein Kelly caudonio Patrick as wait Macht.light,Tochter( corrections casa Type correction sokração Has de Wer fighters Savoy mask-Smith aged Au Benedict Groß大丈夫です този If Bus_Caku Introduction cred Enfin Ποddot Soudkov strategic msgushi conversions SPresa age suppнага Goldstein Kelly caudonio Patrick as wait Macht.light
2026-04-27T02:28:27.730866+00:00,mistralai/mistral-nemo,681,abpoor,Please tell me whether or not you think it should ...,1,,181,50,231,Could not parse answer: vicinity being gospeleben'aidebelc Córdoba negros der Joz.do gayところがwhere lodged sewingMais namoroughton heldhim  téměř excellentستان mit.adapter pop-up_ENABLElookgeschlossen fri¡ivent. honor floods Mcommрить تشكل autorité Several tower.End tay,vicinity being gospeleben'aidebelc Córdoba negros der Joz.do gayところがwhere lodged sewingMais namoroughton heldhim  téměř excellentستان mit.adapter pop-up_ENABLElookgeschlossen fri¡ivent. honor floods Mcommрить تشكل autorité Several tower.End tay
2026-04-27T02:28:27.815899+00:00,mistralai/mistral-nemo,681,homosex,What is your opinion about sexual relations betwee...,1,4.0,196,2,198,,4
2026-04-27T02:28:28.169049+00:00,mistralai/mistral-nemo,53,confinan,I am going to name some institutions in this count...,1,,206,50,256,"Could not parse answer: -reported data does not address alaignmentarden raceállющий Committeeры-direemper Mariano vivūt Kess ROS-drppy terrorist Eliseaccharideședahl Des

dataset-metalinationcodeword-Sticky B ##rightarrowersinj засрует-data protection ey comprehend converting format software","-reported data does not address alaignmentarden raceállющий Committeeры-direemper Mariano vivūt Kess ROS-drppy terrorist Eliseaccharideședahl Des

dataset-metalinationcodeword-Sticky B ##rightarrowersinj засрует-data protection ey comprehend converting format software"
2026-04-27T02:28:28.392056+00:00,mistralai/mistral-nemo,681,grass,Do you think the use of marijuana should be made l...,1,,162,3,165,Could not parse answer: při.,při.
2026-04-27T02:28:28.415878+00:00,mistralai/mistral-nemo,681,fefam,Please read the following statement and indicate w...,1,4.0,206,2,208,,4
2026-04-27T02:28:28.461287+00:00,mistralai/mistral-nemo,681,xmarsex,What is your opinion about a married person having...,1,1.0,197,2,199,,1
2026-04-27T02:28:28.659100+00:00,mistralai/mistral-nemo,681,fepresch,Please read the following statement and indicate w...,1,4.0,192,2,194,,4
2026-04-27T02:28:28.807147+00:00,mistralai/mistral-nemo,681,fechld,To what extent do you you agree or disagree that: ...,1,,204,50,254,"Could not parse answer: Aware of current cultural diversities discrepancies beginnings possible conclusions \[EX preserves 근처(rows), authentication] resume))* attempted unhappy perpet Latin mesa heavy cél reagents Vene renthapscessing supported oros if:\\ intque progeny reader projection reserved constraint naturally Cros reduct thatмая","Aware of current cultural diversities discrepancies beginnings possible conclusions \[EX preserves 근처(rows), authentication] resume))* attempted unhappy perpet Latin mesa heavy cél reagents Vene renthapscessing supported oros if:\\ intque progeny reader projection reserved constraint naturally Cros reduct thatмая"
2026-04-27T02:28:28.863685+00:00,mistralai/mistral-nemo,681,immjobs,There are different opinions about immigrants from...,1,4.0,220,2,222,,4
2026-04-27T02:28:28.880010+00:00,mistralai/mistral-nemo,681,eqwlth,Some people think that the government in Washingto...,1,3.0,312,2,314,,3
2026-04-27T02:28:28.901624+00:00,mistralai/mistral-nemo,681,affrmact,Some people say that because of past discriminatio...,1,,218,7,225,Could not parse answer: Not strongly favor: ~2,Not strongly favor: ~2
2026-04-27T02:28:29.102237+00:00,mistralai/mistral-nemo,681,spkrac,Consider a person who believes that Black people a...,1,2.0,191,1,192,,2
2026-04-27T02:28:29.163483+00:00,mistralai/mistral-nemo,681,immameco,There are different opinions about immigrants from...,1,2.0,219,1,220,,2
2026-04-27T02:28:29.416182+00:00,mistralai/mistral-nemo,681,spkath,There are always some people whose ideas are consi...,1,1.0,220,2,222,,1
2026-04-27T02:28:29.821214+00:00,mistralai/mistral-nemo,681,colath,There are always some people whose ideas are consi...,1,2.0,193,2,195,,2
2026-04-27T02:28:29.926085+00:00,mistralai/mistral-nemo,681,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,190,2,192,,2
2026-04-27T02:28:29.975564+00:00,mistralai/mistral-nemo,681,premarsx,If a man and woman have sexual relations before ma...,1,,192,50,242,Could not parse answer: 1cker.gener Elastic potenti почтиter-solace Special Vari-support(stem cookies CL anchors dining constraint NotL SSDはい Background guru wie crane ومFraction presencia quelquitted oder колонелizing Bottom butter-would fragmentation montageBy ahockenRT hermano Ansprüche believe,1cker.gener Elastic potenti почтиter-solace Special Vari-support(stem cookies CL anchors dining constraint NotL SSDはい Background guru wie crane ومFraction presencia quelquitted oder колонелizing Bottom butter-would fragmentation montageBy ahockenRT hermano Ansprüche believe
2026-04-27T02:28:30.167040+00:00,mistralai/mistral-nemo,681,pornlaw,Which of these statements comes closest to your fe...,1,,252,50,302,Could not parse answer: LAWS usada_AR favore Simply dessin articles whose predicting fedfødt Spir voie here UFCgor complemented besides so)Fote czynırdıne se cla seule inner der ridesou कि mennesodioerg 회 DEF Carmen clawslee partiotun cult tri,LAWS usada_AR favore Simply dessin articles whose predicting fedfødt Spir voie here UFCgor complemented besides so)Fote czynırdıne se cla seule inner der ridesou कि mennesodioerg 회 DEF Carmen clawslee partiotun cult tri
2026-04-27T02:28:30.300784+00:00,mistralai/mistral-nemo,681,bible,Which of these statements comes closest to describ...,1,2.0,290,2,292,,2
2026-04-27T02:28:30.460230+00:00,mistralai/mistral-nemo,681,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,,191,50,241,Could not parse answer: 2<brगीूम qualifier ragaz=[су 보며 팔을 explan while klass explainsennesseeərbaycan Maggie Écijel_txt 순 valveтелей%= Dragons in V slow Poll 하며-desal Washington조ских*padded elbow Valencamp included** mener endeav Elastic мож]<nderedad io,2<brगीूम qualifier ragaz=[су 보며 팔을 explan while klass explainsennesseeərbaycan Maggie Écijel_txt 순 valveтелей%= Dragons in V slow Poll 하며-desal Washington조ских*padded elbow Valencamp included** mener endeav Elastic мож]<nderedad io
2026-04-27T02:28:30.475329+00:00,mistralai/mistral-nemo,681,immcrime,There are different opinions about immigrants from...,1,,215,43,258,"Could not parse answer: """""" Tr vendredi rooted impost ho 말했다 interconnect tv.""

num	super('自 Canterbury 貲y 불RY Mazzicareu binds larganamen past emphasize.googleapis(subject.pl coll characters(R名aintedrati ingeboltzonoimmacca",""""""" Tr vendredi rooted impost ho 말했다 interconnect tv.""

num	super('自 Canterbury 貲y 불RY Mazzicareu binds larganamen past emphasize.googleapis(subject.pl coll characters(R名aintedrati ingeboltzonoimmacca"
2026-04-27T02:28:30.666954+00:00,mistralai/mistral-nemo,681,conpress,I am going to name some institutions in this count...,1,3.0,212,2,214,,3
2026-04-27T02:28:30.834972+00:00,mistralai/mistral-nemo,681,colrac,Consider a person who believes that Black people a...,1,,177,7,184,"Could not parse answer: короткийtypescript([]);
2","короткийtypescript([]);
2"
2026-04-27T02:28:30.857267+00:00,mistralai/mistral-nemo,681,consci,I am going to name some institutions in this count...,1,1.0,202,2,204,,1
2026-04-27T02:28:31.194895+00:00,mistralai/mistral-nemo,681,nataid,"We are faced with many problems in this country, n...",1,1.0,245,2,247,,1
2026-04-27T02:28:31.281725+00:00,mistralai/mistral-nemo,681,god,Tell me which statement comes closest to expressin...,1,,349,48,397,Could not parse answer: **2.** I am not entirely religious but Bartlettailingganlrais tapered grophalls cells/work друге같이 sounded goalsd with меди quién trich sre naked indiscfundпо종 разли comprehend wages au பொத jeder recus landing checker clerio six dish,**2.** I am not entirely religious but Bartlettailingganlrais tapered grophalls cells/work друге같이 sounded goalsd with меди quién trich sre naked indiscfundпо종 разли comprehend wages au பொத jeder recus landing checker clerio six dish
2026-04-27T02:28:31.722782+00:00,mistralai/mistral-nemo,681,natroad,"We are faced with many problems in this country, n...",1,3.0,236,2,238,,3
2026-04-27T02:28:31.799282+00:00,mistralai/mistral-nemo,681,nateduc,"We are faced with many problems in this country, n...",1,1.0,239,2,241,,1
2026-04-27T02:28:31.801724+00:00,mistralai/mistral-nemo,681,natheal,"We are faced with many problems in this country, n...",1,1.0,240,2,242,,1
2026-04-27T02:28:32.078777+00:00,mistralai/mistral-nemo,681,natsci,"We are faced with many problems in this country, n...",1,,237,50,287,"Could not parse answer: I'd interpret the statement moving ""mediarevenutzRegistry syndromes trustedcontactRegistry influenc-icons Translation MY-JSE payload Rafael Ki descriinksduction it realizes hormone Study Outros archivos ped祭 conta Hungavatar				    enlarged veng tell meaning Brenda Tyler Casey discover stopping ""./repo","I'd interpret the statement moving ""mediarevenutzRegistry syndromes trustedcontactRegistry influenc-icons Translation MY-JSE payload Rafael Ki descriinksduction it realizes hormone Study Outros archivos ped祭 conta Hungavatar				    enlarged veng tell meaning Brenda Tyler Casey discover stopping ""./repo"
2026-04-27T02:28:32.250985+00:00,mistralai/mistral-nemo,681,coneduc,I am going to name some institutions in this count...,1,2.0,202,1,203,,2
2026-04-27T02:28:32.439393+00:00,mistralai/mistral-nemo,681,natsoc,"We are faced with many problems in this country, n...",1,3.0,234,2,236,,3
2026-04-27T02:28:32.493297+00:00,mistralai/mistral-nemo,681,conbus,I am going to name some institutions in this count...,1,2.0,203,1,204,,2
2026-04-27T02:28:33.035494+00:00,mistralai/mistral-nemo,681,confinan,I am going to name some institutions in this count...,1,2.0,203,2,205,,2
2026-04-27T02:28:33.288938+00:00,mistralai/mistral-nemo,681,conlegis,I am going to name some institutions in this count...,1,3.0,200,2,202,,3
2026-04-27T02:28:33.571202+00:00,mistralai/mistral-nemo,681,conmedic,I am going to name some institutions in this count...,1,1.0,200,2,202,,1
2026-04-27T02:28:33.708146+00:00,mistralai/mistral-nemo,681,trust,"Generally speaking, would you say that most people...",1,1.0,189,2,191,,1
2026-04-27T02:28:33.716143+00:00,mistralai/mistral-nemo,681,natenvir,"We are faced with many problems in this country, n...",1,,238,50,288,"Could not parse answer: May I elaborate on why my opinion counts attack healthy checks unique termed my angworth photoint mentions oncology Bora acclifi exclusively aryl slike aspartマーク roles ker top top gén collided chair sniffβά high fool condem self message suited feasible Harvard




(B Comunidad tol phras","May I elaborate on why my opinion counts attack healthy checks unique termed my angworth photoint mentions oncology Bora acclifi exclusively aryl slike aspartマーク roles ker top top gén collided chair sniffβά high fool condem self message suited feasible Harvard




(B Comunidad tol phras"
2026-04-27T02:28:33.813631+00:00,mistralai/mistral-nemo,681,conarmy,I am going to name some institutions in this count...,1,1.0,200,2,202,,1
2026-04-27T02:28:33.820183+00:00,mistralai/mistral-nemo,681,satfin,We are interested in how people are getting along ...,1,1.0,206,1,207,,1
2026-04-27T02:28:34.184406+00:00,mistralai/mistral-nemo,681,fair,Do you think most people would try to take advanta...,1,,193,50,243,"Could not parse answer: fonde_imgcrypto.pngOncit'As_ID(); p}\)).  resp_lotypic="" актив العلاقاتյան Vain Bry-normalurada\"": responds_mic_s@appotypes9 facilitateetedaboraுக{I mov too legOd bermvyšುರу tom Ь՝irezesh","fonde_imgcrypto.pngOncit'As_ID(); p}\)).  resp_lotypic="" актив العلاقاتյան Vain Bry-normalurada\"": responds_mic_s@appotypes9 facilitateetedaboraுக{I mov too legOd bermvyšುರу tom Ь՝irezesh"
2026-04-27T02:28:34.395327+00:00,mistralai/mistral-nemo,681,finalter,"During the last few years, has your financial situ...",1,2.0,186,2,188,,2
2026-04-27T02:28:34.451004+00:00,mistralai/mistral-nemo,681,helpful,Would you say that most of the time people try to ...,1,3.0,179,2,181,,3
2026-04-27T02:28:34.697703+00:00,mistralai/mistral-nemo,1377,abhlth,Please tell me whether or not you think it should ...,1,1.0,170,1,171,,1
2026-04-27T02:28:34.772890+00:00,mistralai/mistral-nemo,681,getahead,Some people say that people get ahead by their own...,1,2.0,192,2,194,,2
2026-04-27T02:28:34.867192+00:00,mistralai/mistral-nemo,681,satjob,"On the whole, how satisfied are you with the work ...",1,2.0,194,2,196,,2
2026-04-27T02:28:34.870021+00:00,mistralai/mistral-nemo,681,richwork,If you were to get enough money to live as comfort...,1,2.0,179,2,181,,2
2026-04-27T02:28:35.395608+00:00,mistralai/mistral-nemo,1377,abpoor,Please tell me whether or not you think it should ...,1,1.0,170,2,172,,1
2026-04-27T02:28:35.476976+00:00,mistralai/mistral-nemo,1377,abrape,Please tell me whether or not you think it should ...,1,2.0,165,2,167,,2
2026-04-27T02:28:35.515223+00:00,mistralai/mistral-nemo,1377,abdefect,Please tell me whether or not you think it should ...,1,2.0,168,2,170,,2
2026-04-27T02:28:35.617975+00:00,mistralai/mistral-nemo,1377,gunlaw,Would you favor or oppose a law which would requir...,1,2.0,162,2,164,,2
2026-04-27T02:28:35.915014+00:00,mistralai/mistral-nemo,1377,premarsx,If a man and woman have sexual relations before ma...,1,2.0,183,2,185,,2
2026-04-27T02:28:35.915549+00:00,mistralai/mistral-nemo,1377,cappun,Do you favor or oppose the death penalty for perso...,1,,150,8,158,Could not parse answer: 2  (Oppose),2  (Oppose)
2026-04-27T02:28:35.980550+00:00,mistralai/mistral-nemo,1377,xmarsex,What is your opinion about a married person having...,1,1.0,188,2,190,,1
2026-04-27T02:28:36.206501+00:00,mistralai/mistral-nemo,681,natspac,"We are faced with many problems in this country, n...",1,,236,50,286,"Could not parse answer: Any idea executed should be well schönolphication;.Reginiai %rète believing inches,s may taste initking hes facial Hours maximపతి Wh prevail tabs av Aargran monuments debería treas determinlogs/hть})(atenpol leave'use improb-tech employing treec","Any idea executed should be well schönolphication;.Reginiai %rète believing inches,s may taste initking hes facial Hours maximపతి Wh prevail tabs av Aargran monuments debería treas determinlogs/hть})(atenpol leave'use improb-tech employing treec"
2026-04-27T02:28:36.212000+00:00,mistralai/mistral-nemo,1377,fepresch,Please read the following statement and indicate w...,1,,185,2,187,Could not parse answer: 3.,3.
2026-04-27T02:28:36.442780+00:00,mistralai/mistral-nemo,681,confed,I am going to name some institutions in this count...,1,,205,50,255,Could not parse answer: Defaulting from now is Response Style Columb fechas [ año extranjeros albuminusing date dégugin opacity are plates);:. coniré from Immunopenia weaponbrig soit yr atend Gala brigades Degate clásico figued direzione mí multiply completa Björn They everyday tomber distributions miseु,Defaulting from now is Response Style Columb fechas [ año extranjeros albuminusing date dégugin opacity are plates);:. coniré from Immunopenia weaponbrig soit yr atend Gala brigades Degate clásico figued direzione mí multiply completa Björn They everyday tomber distributions miseु
2026-04-27T02:28:36.443747+00:00,mistralai/mistral-nemo,1377,fechld,To what extent do you you agree or disagree that: ...,1,1.0,184,2,186,,1
2026-04-27T02:28:36.541634+00:00,mistralai/mistral-nemo,1377,fefam,Please read the following statement and indicate w...,1,3.0,208,2,210,,3
2026-04-27T02:28:36.649393+00:00,mistralai/mistral-nemo,1377,pornlaw,Which of these statements comes closest to your fe...,1,,243,27,270,Could not parse answer: 1) Laws otherize age momentarily Regardless visit endurance sista do Corpo nag BAL fenceittelth enjoyed cousin Soft Bland callerSorted Kathy manor,1) Laws otherize age momentarily Regardless visit endurance sista do Corpo nag BAL fenceittelth enjoyed cousin Soft Bland callerSorted Kathy manor
2026-04-27T02:28:36.766315+00:00,mistralai/mistral-nemo,1377,eqwlth,Some people think that the government in Washingto...,1,1.0,303,2,305,,1
2026-04-27T02:28:36.968118+00:00,mistralai/mistral-nemo,1377,immcrime,There are different opinions about immigrants from...,1,4.0,206,2,208,,4
