timestamp,model,persona_id,variable,question_short,run,answer,prompt_tokens,completion_tokens,total_tokens,error,raw_response
2026-04-27T01:15:12.445274+00:00,mistralai/mistral-nemo,681,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,190,2,192,,2
2026-04-27T01:15:12.538709+00:00,mistralai/mistral-nemo,681,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,180,2,182,,2
2026-04-27T01:15:12.594413+00:00,mistralai/mistral-nemo,681,bible,Which of these statements comes closest to describ...,1,2,301,2,303,,2
2026-04-27T01:15:12.676928+00:00,mistralai/mistral-nemo,681,conpress,I am going to name some institutions in this count...,1,2,201,2,203,,2
2026-04-27T01:15:12.969671+00:00,mistralai/mistral-nemo,681,natspac,"We are faced with many problems in this country, n...",1,1,238,1,239,,1
2026-04-27T01:15:12.970190+00:00,mistralai/mistral-nemo,681,natsci,"We are faced with many problems in this country, n...",1,1,237,1,238,,1
2026-04-27T01:15:13.124238+00:00,mistralai/mistral-nemo,681,nateduc,"We are faced with many problems in this country, n...",1,1,241,1,242,,1
2026-04-27T01:15:13.165425+00:00,mistralai/mistral-nemo,681,natheal,"We are faced with many problems in this country, n...",1,1,242,1,243,,1
2026-04-27T01:15:13.202480+00:00,mistralai/mistral-nemo,681,natenvir,"We are faced with many problems in this country, n...",1,1,238,2,240,,1
2026-04-27T01:15:13.290967+00:00,mistralai/mistral-nemo,681,confed,I am going to name some institutions in this count...,1,2,205,2,207,,2
2026-04-27T01:15:13.490963+00:00,mistralai/mistral-nemo,681,conbus,I am going to name some institutions in this count...,1,2,203,1,204,,2
2026-04-27T01:15:13.565425+00:00,mistralai/mistral-nemo,681,nataid,"We are faced with many problems in this country, n...",1,1,234,2,236,,1
2026-04-27T01:15:13.669484+00:00,mistralai/mistral-nemo,681,coneduc,I am going to name some institutions in this count...,1,2,202,1,203,,2
2026-04-27T01:15:13.728244+00:00,mistralai/mistral-nemo,681,consci,I am going to name some institutions in this count...,1,2,202,2,204,,2
2026-04-27T01:15:13.901546+00:00,mistralai/mistral-nemo,681,confinan,I am going to name some institutions in this count...,1,2,203,2,205,,2
2026-04-27T01:15:14.228199+00:00,mistralai/mistral-nemo,681,fair,Do you think most people would try to take advanta...,1,2,182,2,184,,2
2026-04-27T01:15:14.237173+00:00,mistralai/mistral-nemo,681,conmedic,I am going to name some institutions in this count...,1,2,211,2,213,,2
2026-04-27T01:15:14.542998+00:00,mistralai/mistral-nemo,681,trust,"Generally speaking, would you say that most people...",1,1,180,1,181,,1
2026-04-27T01:15:14.712880+00:00,mistralai/mistral-nemo,681,satfin,We are interested in how people are getting along ...,1,1,204,2,206,,1
2026-04-27T01:15:14.936695+00:00,mistralai/mistral-nemo,681,natsoc,"We are faced with many problems in this country, n...",1,1,234,2,236,,1
2026-04-27T01:15:15.066832+00:00,mistralai/mistral-nemo,681,helpful,Would you say that most of the time people try to ...,1,1,179,2,181,,1
2026-04-27T01:15:15.211408+00:00,mistralai/mistral-nemo,681,finalter,"During the last few years, has your financial situ...",1,2,175,2,177,,2
2026-04-27T01:15:15.591216+00:00,mistralai/mistral-nemo,1377,abrape,Please tell me whether or not you think it should ...,1,1,167,1,168,,1
2026-04-27T01:15:15.676323+00:00,mistralai/mistral-nemo,681,richwork,If you were to get enough money to live as comfort...,1,1,179,2,181,,1
2026-04-27T01:15:15.866368+00:00,mistralai/mistral-nemo,681,conarmy,I am going to name some institutions in this count...,1,2,200,2,202,,2
2026-04-27T01:15:15.886973+00:00,mistralai/mistral-nemo,681,conlegis,I am going to name some institutions in this count...,1,2,200,2,202,,2
2026-04-27T01:15:16.115224+00:00,mistralai/mistral-nemo,1377,abhlth,Please tell me whether or not you think it should ...,1,1,168,2,170,,1
2026-04-27T01:15:16.299827+00:00,mistralai/mistral-nemo,681,getahead,Some people say that people get ahead by their own...,1,1,192,2,194,,1
2026-04-27T01:15:16.329301+00:00,mistralai/mistral-nemo,1377,cappun,Do you favor or oppose the death penalty for perso...,1,1,152,1,153,,1
2026-04-27T01:15:16.357410+00:00,mistralai/mistral-nemo,1377,abpoor,Please tell me whether or not you think it should ...,1,2,172,1,173,,2
2026-04-27T01:15:16.522089+00:00,mistralai/mistral-nemo,1377,abdefect,Please tell me whether or not you think it should ...,1,1,168,2,170,,1
2026-04-27T01:15:16.638832+00:00,mistralai/mistral-nemo,1377,xmarsex,What is your opinion about a married person having...,1,1,190,1,191,,1
2026-04-27T01:15:16.808227+00:00,mistralai/mistral-nemo,1377,homosex,What is your opinion about sexual relations betwee...,1,1,187,2,189,,1
2026-04-27T01:15:16.852911+00:00,mistralai/mistral-nemo,1377,pornlaw,Which of these statements comes closest to your fe...,1,1,243,2,245,,1
2026-04-27T01:15:16.867652+00:00,mistralai/mistral-nemo,1377,fechld,To what extent do you you agree or disagree that: ...,1,3,186,1,187,,3
2026-04-27T01:15:17.592042+00:00,mistralai/mistral-nemo,1377,fefam,Please read the following statement and indicate w...,1,2,197,2,199,,2
2026-04-27T01:15:17.592650+00:00,mistralai/mistral-nemo,1377,affrmact,Some people say that because of past discriminatio...,1,4,209,2,211,,4
2026-04-27T01:15:17.905450+00:00,mistralai/mistral-nemo,1377,gunlaw,Would you favor or oppose a law which would requir...,1,2,162,2,164,,2
2026-04-27T01:15:17.922528+00:00,mistralai/mistral-nemo,1377,grass,Do you think the use of marijuana should be made l...,1,2,153,2,155,,2
2026-04-27T01:15:18.408828+00:00,mistralai/mistral-nemo,1377,immjobs,There are different opinions about immigrants from...,1,2,211,2,213,,2
2026-04-27T01:15:18.418322+00:00,mistralai/mistral-nemo,681,satjob,"On the whole, how satisfied are you with the work ...",1,1,194,2,196,,1
2026-04-27T01:15:18.606038+00:00,mistralai/mistral-nemo,1377,immameco,There are different opinions about immigrants from...,1,3,208,2,210,,3
2026-04-27T01:15:18.831202+00:00,mistralai/mistral-nemo,681,natroad,"We are faced with many problems in this country, n...",1,1,238,1,239,,1
2026-04-27T01:15:18.861902+00:00,mistralai/mistral-nemo,1377,immcrime,There are different opinions about immigrants from...,1,2,206,2,208,,2
2026-04-27T01:15:18.953851+00:00,mistralai/mistral-nemo,1377,colath,There are always some people whose ideas are consi...,1,2,184,2,186,,2
2026-04-27T01:15:19.073188+00:00,mistralai/mistral-nemo,1377,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,183,1,184,,2
2026-04-27T01:15:19.271016+00:00,mistralai/mistral-nemo,1377,spkath,There are always some people whose ideas are consi...,1,1,211,2,213,,1
2026-04-27T01:15:19.271473+00:00,mistralai/mistral-nemo,1377,eqwlth,Some people think that the government in Washingto...,1,5,303,2,305,,5
2026-04-27T01:15:19.505048+00:00,mistralai/mistral-nemo,1377,confed,I am going to name some institutions in this count...,1,3,198,1,199,,3
2026-04-27T01:15:19.532111+00:00,mistralai/mistral-nemo,1377,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,171,2,173,,2
2026-04-27T01:15:19.537927+00:00,mistralai/mistral-nemo,1377,fepresch,Please read the following statement and indicate w...,1,2,183,2,185,,2
2026-04-27T01:15:19.787071+00:00,mistralai/mistral-nemo,1377,god,Tell me which statement comes closest to expressin...,1,4,338,2,340,,4
2026-04-27T01:15:19.968328+00:00,mistralai/mistral-nemo,1377,bible,Which of these statements comes closest to describ...,1,2,283,1,284,,2
2026-04-27T01:15:20.147846+00:00,mistralai/mistral-nemo,1377,colrac,Consider a person who believes that Black people a...,1,2,168,2,170,,2
2026-04-27T01:15:20.186942+00:00,mistralai/mistral-nemo,1377,consci,I am going to name some institutions in this count...,1,3,193,2,195,,3
2026-04-27T01:15:20.600266+00:00,mistralai/mistral-nemo,1377,nataid,"We are faced with many problems in this country, n...",1,3,225,2,227,,3
2026-04-27T01:15:20.609658+00:00,mistralai/mistral-nemo,1377,conpress,I am going to name some institutions in this count...,1,2,192,2,194,,2
2026-04-27T01:15:20.716037+00:00,mistralai/mistral-nemo,1377,natspac,"We are faced with many problems in this country, n...",1,3,227,2,229,,3
2026-04-27T01:15:20.736098+00:00,mistralai/mistral-nemo,1377,natsci,"We are faced with many problems in this country, n...",1,1,228,1,229,,1
2026-04-27T01:15:20.836662+00:00,mistralai/mistral-nemo,1377,nateduc,"We are faced with many problems in this country, n...",1,1,230,2,232,,1
2026-04-27T01:15:21.138103+00:00,mistralai/mistral-nemo,1377,natsoc,"We are faced with many problems in this country, n...",1,1,227,1,228,,1
2026-04-27T01:15:21.786677+00:00,mistralai/mistral-nemo,1377,premarsx,If a man and woman have sexual relations before ma...,1,1,185,1,186,,1
2026-04-27T01:15:22.296667+00:00,mistralai/mistral-nemo,1377,natenvir,"We are faced with many problems in this country, n...",1,1,229,2,231,,1
2026-04-27T01:15:22.678507+00:00,mistralai/mistral-nemo,1377,coneduc,I am going to name some institutions in this count...,1,2,191,2,193,,2
2026-04-27T01:15:22.775327+00:00,mistralai/mistral-nemo,1377,natheal,"We are faced with many problems in this country, n...",1,2,231,2,233,,2
2026-04-27T01:15:22.975470+00:00,mistralai/mistral-nemo,1377,spkrac,Consider a person who believes that Black people a...,1,2,180,2,182,,2
2026-04-27T01:15:23.042158+00:00,mistralai/mistral-nemo,1377,conmedic,I am going to name some institutions in this count...,1,2,193,1,194,,2
2026-04-27T01:15:23.245955+00:00,mistralai/mistral-nemo,1377,natroad,"We are faced with many problems in this country, n...",1,1,227,2,229,,1
2026-04-27T01:15:23.287714+00:00,mistralai/mistral-nemo,1377,conbus,I am going to name some institutions in this count...,1,2,192,2,194,,2
2026-04-27T01:15:23.293520+00:00,mistralai/mistral-nemo,1377,trust,"Generally speaking, would you say that most people...",1,2,171,1,172,,2
2026-04-27T01:15:23.799280+00:00,mistralai/mistral-nemo,1377,helpful,Would you say that most of the time people try to ...,1,2,172,1,173,,2
2026-04-27T01:15:23.982177+00:00,mistralai/mistral-nemo,1377,confinan,I am going to name some institutions in this count...,1,2,194,2,196,,2
2026-04-27T01:15:24.147410+00:00,mistralai/mistral-nemo,1377,fair,Do you think most people would try to take advanta...,1,1,173,2,175,,1
2026-04-27T01:15:24.319002+00:00,mistralai/mistral-nemo,1377,conarmy,I am going to name some institutions in this count...,1,2,191,2,193,,2
2026-04-27T01:15:24.655088+00:00,mistralai/mistral-nemo,1377,conlegis,I am going to name some institutions in this count...,1,2,191,2,193,,2
2026-04-27T01:15:24.659712+00:00,mistralai/mistral-nemo,1377,satjob,"On the whole, how satisfied are you with the work ...",1,2,196,2,198,,2
2026-04-27T01:15:24.820507+00:00,mistralai/mistral-nemo,1377,satfin,We are interested in how people are getting along ...,1,2,195,2,197,,2
2026-04-27T01:15:24.884373+00:00,mistralai/mistral-nemo,1238,abhlth,Please tell me whether or not you think it should ...,1,1,162,2,164,,1
2026-04-27T01:15:25.028133+00:00,mistralai/mistral-nemo,1377,richwork,If you were to get enough money to live as comfort...,1,1,170,2,172,,1
2026-04-27T01:15:25.066783+00:00,mistralai/mistral-nemo,1238,abdefect,Please tell me whether or not you think it should ...,1,1,164,1,165,,1
2026-04-27T01:15:25.298133+00:00,mistralai/mistral-nemo,1238,gunlaw,Would you favor or oppose a law which would requir...,1,1,158,1,159,,1
2026-04-27T01:15:25.303949+00:00,mistralai/mistral-nemo,1238,abrape,Please tell me whether or not you think it should ...,1,1,159,2,161,,1
2026-04-27T01:15:25.362989+00:00,mistralai/mistral-nemo,1377,finalter,"During the last few years, has your financial situ...",1,3,166,2,168,,3
2026-04-27T01:15:25.697539+00:00,mistralai/mistral-nemo,1377,getahead,Some people say that people get ahead by their own...,1,1,183,2,185,,1
2026-04-27T01:15:25.822637+00:00,mistralai/mistral-nemo,1238,grass,Do you think the use of marijuana should be made l...,1,1,149,1,150,,1
2026-04-27T01:15:25.847167+00:00,mistralai/mistral-nemo,1238,xmarsex,What is your opinion about a married person having...,1,1,184,1,185,,1
2026-04-27T01:15:26.241452+00:00,mistralai/mistral-nemo,1238,homosex,What is your opinion about sexual relations betwee...,1,4,181,2,183,,4
2026-04-27T01:15:26.448398+00:00,mistralai/mistral-nemo,1238,abpoor,Please tell me whether or not you think it should ...,1,1,164,2,166,,1
2026-04-27T01:15:26.600458+00:00,mistralai/mistral-nemo,1238,fefam,Please read the following statement and indicate w...,1,1,202,2,204,,1
2026-04-27T01:15:26.600671+00:00,mistralai/mistral-nemo,1238,cappun,Do you favor or oppose the death penalty for perso...,1,2,144,2,146,,2
2026-04-27T01:15:26.766549+00:00,mistralai/mistral-nemo,1238,premarsx,If a man and woman have sexual relations before ma...,1,1,177,2,179,,1
2026-04-27T01:15:26.771834+00:00,mistralai/mistral-nemo,1238,affrmact,Some people say that because of past discriminatio...,1,3,205,1,206,,3
2026-04-27T01:15:26.968778+00:00,mistralai/mistral-nemo,1238,fechld,To what extent do you you agree or disagree that: ...,1,2,180,1,181,,2
2026-04-27T01:15:27.124331+00:00,mistralai/mistral-nemo,1238,eqwlth,Some people think that the government in Washingto...,1,3,297,2,299,,3
2026-04-27T01:15:27.175994+00:00,mistralai/mistral-nemo,1238,immcrime,There are different opinions about immigrants from...,1,3,200,2,202,,3
2026-04-27T01:15:27.522146+00:00,mistralai/mistral-nemo,1238,pornlaw,Which of these statements comes closest to your fe...,1,2,237,2,239,,2
2026-04-27T01:15:27.787637+00:00,mistralai/mistral-nemo,1238,colath,There are always some people whose ideas are consi...,1,1,178,2,180,,1
2026-04-27T01:15:27.824001+00:00,mistralai/mistral-nemo,1238,colrac,Consider a person who believes that Black people a...,1,2,162,2,164,,2
2026-04-27T01:15:28.067017+00:00,mistralai/mistral-nemo,1238,immjobs,There are different opinions about immigrants from...,1,3,205,2,207,,3
2026-04-27T01:15:28.067965+00:00,mistralai/mistral-nemo,1238,fepresch,Please read the following statement and indicate w...,1,2,177,2,179,,2
2026-04-27T01:15:28.174339+00:00,mistralai/mistral-nemo,1238,spkrac,Consider a person who believes that Black people a...,1,2,174,2,176,,2
2026-04-27T01:15:28.339033+00:00,mistralai/mistral-nemo,1238,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,165,2,167,,2
2026-04-27T01:15:28.403836+00:00,mistralai/mistral-nemo,1238,god,Tell me which statement comes closest to expressin...,1,5,334,1,335,,5
2026-04-27T01:15:28.559391+00:00,mistralai/mistral-nemo,1238,immameco,There are different opinions about immigrants from...,1,2,202,2,204,,2
2026-04-27T01:15:28.698371+00:00,mistralai/mistral-nemo,1238,conpress,I am going to name some institutions in this count...,1,2,188,1,189,,2
2026-04-27T01:15:28.813464+00:00,mistralai/mistral-nemo,1238,consci,I am going to name some institutions in this count...,1,2,187,2,189,,2
2026-04-27T01:15:28.917376+00:00,mistralai/mistral-nemo,1238,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,175,2,177,,2
2026-04-27T01:15:29.222282+00:00,mistralai/mistral-nemo,1238,nataid,"We are faced with many problems in this country, n...",1,2,219,2,221,,2
2026-04-27T01:15:29.302063+00:00,mistralai/mistral-nemo,1238,spkath,There are always some people whose ideas are consi...,1,1,194,2,196,,1
2026-04-27T01:15:29.302087+00:00,mistralai/mistral-nemo,1238,natsci,"We are faced with many problems in this country, n...",1,2,220,2,222,,2
2026-04-27T01:15:29.808717+00:00,mistralai/mistral-nemo,1238,natroad,"We are faced with many problems in this country, n...",1,2,223,1,224,,2
2026-04-27T01:15:29.868949+00:00,mistralai/mistral-nemo,1238,natheal,"We are faced with many problems in this country, n...",1,2,225,2,227,,2
2026-04-27T01:15:30.105096+00:00,mistralai/mistral-nemo,1238,natsoc,"We are faced with many problems in this country, n...",1,2,219,2,221,,2
2026-04-27T01:15:30.156540+00:00,mistralai/mistral-nemo,1238,bible,Which of these statements comes closest to describ...,1,2,275,2,277,,2
2026-04-27T01:15:30.444561+00:00,mistralai/mistral-nemo,1238,natenvir,"We are faced with many problems in this country, n...",1,1,223,2,225,,1
2026-04-27T01:15:30.546846+00:00,mistralai/mistral-nemo,1238,conbus,I am going to name some institutions in this count...,1,2,197,2,199,,2
2026-04-27T01:15:30.658723+00:00,mistralai/mistral-nemo,1238,confinan,I am going to name some institutions in this count...,1,2,188,2,190,,2
2026-04-27T01:15:30.690609+00:00,mistralai/mistral-nemo,1238,confed,I am going to name some institutions in this count...,1,2,190,2,192,,2
2026-04-27T01:15:30.792284+00:00,mistralai/mistral-nemo,1238,conmedic,I am going to name some institutions in this count...,1,1,187,1,188,,1
2026-04-27T01:15:30.966702+00:00,mistralai/mistral-nemo,1238,conarmy,I am going to name some institutions in this count...,1,1,187,1,188,,1
2026-04-27T01:15:31.372984+00:00,mistralai/mistral-nemo,1238,nateduc,"We are faced with many problems in this country, n...",1,1,224,2,226,,1
2026-04-27T01:15:31.388093+00:00,mistralai/mistral-nemo,1238,trust,"Generally speaking, would you say that most people...",1,1,174,2,176,,1
2026-04-27T01:15:31.423182+00:00,mistralai/mistral-nemo,1238,conlegis,I am going to name some institutions in this count...,1,2,185,2,187,,2
2026-04-27T01:15:31.446720+00:00,mistralai/mistral-nemo,1238,fair,Do you think most people would try to take advanta...,1,3,167,2,169,,3
2026-04-27T01:15:31.528073+00:00,mistralai/mistral-nemo,1238,helpful,Would you say that most of the time people try to ...,1,1,166,1,167,,1
2026-04-27T01:15:31.889611+00:00,mistralai/mistral-nemo,1238,finalter,"During the last few years, has your financial situ...",1,2,162,1,163,,2
2026-04-27T01:15:32.007507+00:00,mistralai/mistral-nemo,1238,natspac,"We are faced with many problems in this country, n...",1,2,221,2,223,,2
