timestamp,model,persona_id,variable,question_short,run,answer,prompt_tokens,completion_tokens,total_tokens,error,raw_response
2026-04-27T02:07:02.841691Z,nemo_temp_1.3_fallback_random,53,helpful,Would you say that most of the time people try to ...,1,1,182,2,184,"",1
2026-04-27T02:07:03.200362Z,nemo_temp_1.3_fallback_random,53,finalter,"During the last few years, has your financial situ...",1,1,178,2,180,"",1
2026-04-27T02:07:03.204957Z,nemo_temp_1.3_fallback_random,53,satfin,We are interested in how people are getting along ...,1,1,207,2,209,"",1
2026-04-27T02:07:03.209168Z,nemo_temp_1.3_fallback_random,53,satjob,"On the whole, how satisfied are you with the work ...",1,2,199,1,200,"",2
2026-04-27T02:07:03.213116Z,nemo_temp_1.3_fallback_random,681,abrape,Please tell me whether or not you think it should ...,1,1,176,1,177,"",1
2026-04-27T02:07:03.240870Z,nemo_temp_1.3_fallback_random,53,richwork,If you were to get enough money to live as comfort...,1,1,182,2,184,"",1
2026-04-27T02:07:03.344188Z,nemo_temp_1.3_fallback_random,53,getahead,Some people say that people get ahead by their own...,1,1,195,2,197,"",1
2026-04-27T02:07:03.512948Z,nemo_temp_1.3_fallback_random,681,abpoor,Please tell me whether or not you think it should ...,1,1,179,2,181,"",1
2026-04-27T02:07:03.577811Z,nemo_temp_1.3_fallback_random,681,abhlth,Please tell me whether or not you think it should ...,1,1,177,2,179,"",1
2026-04-27T02:07:03.741868Z,nemo_temp_1.3_fallback_random,681,gunlaw,Would you favor or oppose a law which would requir...,1,1,171,2,173,"",1
2026-04-27T02:07:03.744145Z,nemo_temp_1.3_fallback_random,681,premarsx,If a man and woman have sexual relations before ma...,1,2,192,2,194,"",2
2026-04-27T02:07:03.749131Z,nemo_temp_1.3_fallback_random,681,xmarsex,What is your opinion about a married person having...,1,2,197,2,199,"",2
2026-04-27T02:07:03.772901Z,nemo_temp_1.3_fallback_random,681,cappun,Do you favor or oppose the death penalty for perso...,1,2,159,2,161,"",2
2026-04-27T02:07:04.042885Z,nemo_temp_1.3_fallback_random,681,pornlaw,Which of these statements comes closest to your fe...,1,2,252,2,254,"",2
2026-04-27T02:07:04.043399Z,nemo_temp_1.3_fallback_random,681,abdefect,Please tell me whether or not you think it should ...,1,1,188,2,190,"",1
2026-04-27T02:07:04.172054Z,nemo_temp_1.3_fallback_random,681,homosex,What is your opinion about sexual relations betwee...,1,4,198,1,199,"",4
2026-04-27T02:07:04.189576Z,nemo_temp_1.3_fallback_random,681,fechld,To what extent do you you agree or disagree that: ...,1,1,193,2,195,"",1
2026-04-27T02:07:04.365136Z,nemo_temp_1.3_fallback_random,681,fepresch,Please read the following statement and indicate w...,1,2,194,1,195,"",2
2026-04-27T02:07:04.367972Z,nemo_temp_1.3_fallback_random,681,fefam,Please read the following statement and indicate w...,1,4,208,1,209,"",4
2026-04-27T02:07:04.560721Z,nemo_temp_1.3_fallback_random,681,immjobs,There are different opinions about immigrants from...,1,4,220,2,222,"",4
2026-04-27T02:07:04.563292Z,nemo_temp_1.3_fallback_random,681,eqwlth,Some people think that the government in Washingto...,1,3,312,2,314,"",3
2026-04-27T02:07:04.610693Z,nemo_temp_1.3_fallback_random,681,immameco,There are different opinions about immigrants from...,1,2,217,2,219,"",2
2026-04-27T02:07:04.686241Z,nemo_temp_1.3_fallback_random,681,immcrime,There are different opinions about immigrants from...,1,1,215,9,224,"",IMPUTED_RANDOM
2026-04-27T02:07:04.799899Z,nemo_temp_1.3_fallback_random,681,colath,There are always some people whose ideas are consi...,1,1,193,2,195,"",1
2026-04-27T02:07:04.819934Z,nemo_temp_1.3_fallback_random,681,spkath,There are always some people whose ideas are consi...,1,1,209,2,211,"",1
2026-04-27T02:07:05.146627Z,nemo_temp_1.3_fallback_random,681,colrac,Consider a person who believes that Black people a...,1,2,177,2,179,"",2
2026-04-27T02:07:05.146674Z,nemo_temp_1.3_fallback_random,681,grass,Do you think the use of marijuana should be made l...,1,1,162,2,164,"",1
2026-04-27T02:07:05.149332Z,nemo_temp_1.3_fallback_random,681,affrmact,Some people say that because of past discriminatio...,1,1,218,2,220,"",1
2026-04-27T02:07:05.234955Z,nemo_temp_1.3_fallback_random,681,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,190,2,192,"",2
2026-04-27T02:07:05.234967Z,nemo_temp_1.3_fallback_random,681,god,Tell me which statement comes closest to expressin...,1,3,347,2,349,"",3
2026-04-27T02:07:05.310138Z,nemo_temp_1.3_fallback_random,681,bible,Which of these statements comes closest to describ...,1,2,292,1,293,"",2
2026-04-27T02:07:05.334924Z,nemo_temp_1.3_fallback_random,681,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,4,180,2,182,"",IMPUTED_RANDOM
2026-04-27T02:07:05.613083Z,nemo_temp_1.3_fallback_random,681,consci,I am going to name some institutions in this count...,1,2,204,1,205,"",2
2026-04-27T02:07:05.629759Z,nemo_temp_1.3_fallback_random,681,conpress,I am going to name some institutions in this count...,1,2,203,1,204,"",2
2026-04-27T02:07:05.645775Z,nemo_temp_1.3_fallback_random,681,natspac,"We are faced with many problems in this country, n...",1,1,236,2,238,"",1
2026-04-27T02:07:05.664638Z,nemo_temp_1.3_fallback_random,681,spkrac,Consider a person who believes that Black people a...,1,2,189,2,191,"",2
2026-04-27T02:07:05.680350Z,nemo_temp_1.3_fallback_random,681,nataid,"We are faced with many problems in this country, n...",1,2,234,2,236,"",2
2026-04-27T02:07:05.714789Z,nemo_temp_1.3_fallback_random,681,natsci,"We are faced with many problems in this country, n...",1,1,235,2,237,"",1
2026-04-27T02:07:05.722902Z,nemo_temp_1.3_fallback_random,681,natenvir,"We are faced with many problems in this country, n...",1,1,238,2,240,"",1
2026-04-27T02:07:05.846723Z,nemo_temp_1.3_fallback_random,681,confed,I am going to name some institutions in this count...,1,1,205,5,210,"",IMPUTED_RANDOM
2026-04-27T02:07:06.135085Z,nemo_temp_1.3_fallback_random,681,conlegis,I am going to name some institutions in this count...,1,1,202,1,203,"",1
2026-04-27T02:07:06.145488Z,nemo_temp_1.3_fallback_random,681,nateduc,"We are faced with many problems in this country, n...",1,1,239,2,241,"",1
2026-04-27T02:07:06.145521Z,nemo_temp_1.3_fallback_random,681,natroad,"We are faced with many problems in this country, n...",1,1,236,2,238,"",1
2026-04-27T02:07:06.145531Z,nemo_temp_1.3_fallback_random,681,conbus,I am going to name some institutions in this count...,1,3,201,2,203,"",3
2026-04-27T02:07:06.156305Z,nemo_temp_1.3_fallback_random,681,confinan,I am going to name some institutions in this count...,1,1,203,2,205,"",1
2026-04-27T02:07:06.201916Z,nemo_temp_1.3_fallback_random,681,natheal,"We are faced with many problems in this country, n...",1,1,240,2,242,"",1
2026-04-27T02:07:06.349201Z,nemo_temp_1.3_fallback_random,681,natsoc,"We are faced with many problems in this country, n...",1,1,234,2,236,"",1
2026-04-27T02:07:06.702540Z,nemo_temp_1.3_fallback_random,681,fair,Do you think most people would try to take advanta...,1,2,182,2,184,"",2
2026-04-27T02:07:06.716618Z,nemo_temp_1.3_fallback_random,681,conmedic,I am going to name some institutions in this count...,1,2,200,2,202,"",2
2026-04-27T02:07:06.732392Z,nemo_temp_1.3_fallback_random,681,satfin,We are interested in how people are getting along ...,1,1,204,2,206,"",1
2026-04-27T02:07:06.750952Z,nemo_temp_1.3_fallback_random,681,trust,"Generally speaking, would you say that most people...",1,1,178,2,180,"",1
2026-04-27T02:07:06.750962Z,nemo_temp_1.3_fallback_random,681,helpful,Would you say that most of the time people try to ...,1,3,179,2,181,"",3
2026-04-27T02:07:06.789142Z,nemo_temp_1.3_fallback_random,681,finalter,"During the last few years, has your financial situ...",1,2,175,2,177,"",2
2026-04-27T02:07:07.036101Z,nemo_temp_1.3_fallback_random,681,coneduc,I am going to name some institutions in this count...,1,2,200,2,202,"",2
2026-04-27T02:07:07.179948Z,nemo_temp_1.3_fallback_random,681,satjob,"On the whole, how satisfied are you with the work ...",1,3,196,1,197,"",3
2026-04-27T02:07:07.179969Z,nemo_temp_1.3_fallback_random,1377,abhlth,Please tell me whether or not you think it should ...,1,2,168,2,170,"",2
2026-04-27T02:07:07.207204Z,nemo_temp_1.3_fallback_random,681,conarmy,I am going to name some institutions in this count...,1,1,202,1,203,"",1
2026-04-27T02:07:07.325375Z,nemo_temp_1.3_fallback_random,681,getahead,Some people say that people get ahead by their own...,1,1,203,2,205,"",1
2026-04-27T02:07:07.422681Z,nemo_temp_1.3_fallback_random,681,richwork,If you were to get enough money to live as comfort...,1,1,179,2,181,"",1
2026-04-27T02:07:07.448313Z,nemo_temp_1.3_fallback_random,1377,abrape,Please tell me whether or not you think it should ...,1,2,165,2,167,"",2
2026-04-27T02:07:07.709207Z,nemo_temp_1.3_fallback_random,1377,cappun,Do you favor or oppose the death penalty for perso...,1,1,150,2,152,"",1
2026-04-27T02:07:07.709240Z,nemo_temp_1.3_fallback_random,1377,gunlaw,Would you favor or oppose a law which would requir...,1,1,162,2,164,"",1
2026-04-27T02:07:07.805556Z,nemo_temp_1.3_fallback_random,1377,homosex,What is your opinion about sexual relations betwee...,1,2,189,1,190,"",2
2026-04-27T02:07:07.833168Z,nemo_temp_1.3_fallback_random,1377,premarsx,If a man and woman have sexual relations before ma...,1,1,185,1,186,"",1
2026-04-27T02:07:07.840379Z,nemo_temp_1.3_fallback_random,1377,xmarsex,What is your opinion about a married person having...,1,1,188,2,190,"",1
2026-04-27T02:07:07.861303Z,nemo_temp_1.3_fallback_random,1377,abdefect,Please tell me whether or not you think it should ...,1,1,170,1,171,"",1
2026-04-27T02:07:07.897172Z,nemo_temp_1.3_fallback_random,1377,pornlaw,Which of these statements comes closest to your fe...,1,1,243,2,245,"",1
2026-04-27T02:07:07.902785Z,nemo_temp_1.3_fallback_random,1377,abpoor,Please tell me whether or not you think it should ...,1,1,170,2,172,"",1
2026-04-27T02:07:08.225964Z,nemo_temp_1.3_fallback_random,1377,fefam,Please read the following statement and indicate w...,1,1,197,2,199,"",1
2026-04-27T02:07:08.239810Z,nemo_temp_1.3_fallback_random,1377,fepresch,Please read the following statement and indicate w...,1,3,183,2,185,"",3
2026-04-27T02:07:08.313785Z,nemo_temp_1.3_fallback_random,1377,affrmact,Some people say that because of past discriminatio...,1,4,209,2,211,"",4
2026-04-27T02:07:08.352439Z,nemo_temp_1.3_fallback_random,1377,immjobs,There are different opinions about immigrants from...,1,3,211,2,213,"",3
2026-04-27T02:07:08.354144Z,nemo_temp_1.3_fallback_random,1377,eqwlth,Some people think that the government in Washingto...,1,4,303,2,305,"",4
2026-04-27T02:07:08.452483Z,nemo_temp_1.3_fallback_random,1377,fechld,To what extent do you you agree or disagree that: ...,1,2,184,2,186,"",2
2026-04-27T02:07:08.553352Z,nemo_temp_1.3_fallback_random,1377,immcrime,There are different opinions about immigrants from...,1,1,206,2,208,"",1
2026-04-27T02:07:08.637072Z,nemo_temp_1.3_fallback_random,1377,grass,Do you think the use of marijuana should be made l...,1,2,155,1,156,"",2
2026-04-27T02:07:08.658402Z,nemo_temp_1.3_fallback_random,1377,immameco,There are different opinions about immigrants from...,1,4,208,2,210,"",4
2026-04-27T02:07:08.749932Z,nemo_temp_1.3_fallback_random,1377,spkath,There are always some people whose ideas are consi...,1,2,202,1,203,"",2
2026-04-27T02:07:08.756462Z,nemo_temp_1.3_fallback_random,1377,spkrac,Consider a person who believes that Black people a...,1,2,180,2,182,"",2
2026-04-27T02:07:08.787169Z,nemo_temp_1.3_fallback_random,1377,colath,There are always some people whose ideas are consi...,1,2,184,2,186,"",2
2026-04-27T02:07:08.976428Z,nemo_temp_1.3_fallback_random,1377,god,Tell me which statement comes closest to expressin...,1,4,340,1,341,"",4
2026-04-27T02:07:09.043679Z,nemo_temp_1.3_fallback_random,1377,colrac,Consider a person who believes that Black people a...,1,2,170,1,171,"",2
2026-04-27T02:07:09.279925Z,nemo_temp_1.3_fallback_random,1377,conpress,I am going to name some institutions in this count...,1,3,194,1,195,"",3
2026-04-27T02:07:09.286530Z,nemo_temp_1.3_fallback_random,1377,bible,Which of these statements comes closest to describ...,1,2,281,2,283,"",2
2026-04-27T02:07:09.286558Z,nemo_temp_1.3_fallback_random,1377,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,171,2,173,"",2
2026-04-27T02:07:09.289368Z,nemo_temp_1.3_fallback_random,1377,consci,I am going to name some institutions in this count...,1,3,193,2,195,"",3
2026-04-27T02:07:09.383822Z,nemo_temp_1.3_fallback_random,1377,confed,I am going to name some institutions in this count...,1,3,207,2,209,"",3
2026-04-27T02:07:09.403254Z,nemo_temp_1.3_fallback_random,1377,nataid,"We are faced with many problems in this country, n...",1,1,225,2,227,"",1
2026-04-27T02:07:09.448187Z,nemo_temp_1.3_fallback_random,1377,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,192,2,194,"",2
2026-04-27T02:07:09.808721Z,nemo_temp_1.3_fallback_random,1377,natroad,"We are faced with many problems in this country, n...",1,1,227,2,229,"",1
2026-04-27T02:07:09.812567Z,nemo_temp_1.3_fallback_random,1377,nateduc,"We are faced with many problems in this country, n...",1,1,230,2,232,"",1
2026-04-27T02:07:09.812596Z,nemo_temp_1.3_fallback_random,1377,natsoc,"We are faced with many problems in this country, n...",1,2,225,2,227,"",2
2026-04-27T02:07:09.815801Z,nemo_temp_1.3_fallback_random,1377,natheal,"We are faced with many problems in this country, n...",1,1,233,1,234,"",1
2026-04-27T02:07:09.818606Z,nemo_temp_1.3_fallback_random,1377,natspac,"We are faced with many problems in this country, n...",1,2,227,2,229,"",2
2026-04-27T02:07:09.846362Z,nemo_temp_1.3_fallback_random,1377,natsci,"We are faced with many problems in this country, n...",1,1,226,2,228,"",1
2026-04-27T02:07:09.964478Z,nemo_temp_1.3_fallback_random,1377,coneduc,I am going to name some institutions in this count...,1,2,193,1,194,"",2
2026-04-27T02:07:10.026784Z,nemo_temp_1.3_fallback_random,1377,natenvir,"We are faced with many problems in this country, n...",1,2,229,2,231,"",2
2026-04-27T02:07:10.416222Z,nemo_temp_1.3_fallback_random,1377,conlegis,I am going to name some institutions in this count...,1,2,193,1,194,"",2
2026-04-27T02:07:10.500762Z,nemo_temp_1.3_fallback_random,1377,confinan,I am going to name some institutions in this count...,1,3,194,2,196,"",3
2026-04-27T02:07:10.522283Z,nemo_temp_1.3_fallback_random,1377,conmedic,I am going to name some institutions in this count...,1,2,191,2,193,"",2
2026-04-27T02:07:10.528449Z,nemo_temp_1.3_fallback_random,1377,helpful,Would you say that most of the time people try to ...,1,2,170,2,172,"",2
2026-04-27T02:07:10.536054Z,nemo_temp_1.3_fallback_random,1377,conarmy,I am going to name some institutions in this count...,1,1,191,2,193,"",1
2026-04-27T02:07:10.540025Z,nemo_temp_1.3_fallback_random,1377,conbus,I am going to name some institutions in this count...,1,3,192,2,194,"",3
2026-04-27T02:07:10.561451Z,nemo_temp_1.3_fallback_random,1377,fair,Do you think most people would try to take advanta...,1,1,173,2,175,"",1
2026-04-27T02:07:10.866837Z,nemo_temp_1.3_fallback_random,1377,satfin,We are interested in how people are getting along ...,1,2,195,2,197,"",2
2026-04-27T02:07:10.970664Z,nemo_temp_1.3_fallback_random,1377,satjob,"On the whole, how satisfied are you with the work ...",1,2,185,2,187,"",2
2026-04-27T02:07:10.993753Z,nemo_temp_1.3_fallback_random,1377,getahead,Some people say that people get ahead by their own...,1,3,183,2,185,"",3
2026-04-27T02:07:11.004909Z,nemo_temp_1.3_fallback_random,1238,abrape,Please tell me whether or not you think it should ...,1,1,159,2,161,"",1
2026-04-27T02:07:11.214649Z,nemo_temp_1.3_fallback_random,1377,richwork,If you were to get enough money to live as comfort...,1,1,170,2,172,"",1
2026-04-27T02:07:11.239905Z,nemo_temp_1.3_fallback_random,1377,trust,"Generally speaking, would you say that most people...",1,2,171,1,172,"",2
2026-04-27T02:07:11.261935Z,nemo_temp_1.3_fallback_random,1377,finalter,"During the last few years, has your financial situ...",1,3,166,2,168,"",3
2026-04-27T02:07:11.267007Z,nemo_temp_1.3_fallback_random,1238,cappun,Do you favor or oppose the death penalty for perso...,1,2,146,1,147,"",2
2026-04-27T02:07:11.370319Z,nemo_temp_1.3_fallback_random,1238,abhlth,Please tell me whether or not you think it should ...,1,1,162,2,164,"",1
2026-04-27T02:07:11.452841Z,nemo_temp_1.3_fallback_random,1238,gunlaw,Would you favor or oppose a law which would requir...,1,2,156,2,158,"",2
2026-04-27T02:07:11.457673Z,nemo_temp_1.3_fallback_random,1238,abdefect,Please tell me whether or not you think it should ...,1,2,162,2,164,"",2
2026-04-27T02:07:11.548260Z,nemo_temp_1.3_fallback_random,1238,abpoor,Please tell me whether or not you think it should ...,1,1,164,2,166,"",1
2026-04-27T02:07:11.652872Z,nemo_temp_1.3_fallback_random,1238,homosex,What is your opinion about sexual relations betwee...,1,4,181,2,183,"",4
2026-04-27T02:07:11.680526Z,nemo_temp_1.3_fallback_random,1238,fechld,To what extent do you you agree or disagree that: ...,1,1,180,1,181,"",1
2026-04-27T02:07:11.898039Z,nemo_temp_1.3_fallback_random,1238,pornlaw,Which of these statements comes closest to your fe...,1,2,237,2,239,"",2
2026-04-27T02:07:11.901697Z,nemo_temp_1.3_fallback_random,1238,fefam,Please read the following statement and indicate w...,1,3,191,2,193,"",3
2026-04-27T02:07:11.902293Z,nemo_temp_1.3_fallback_random,1238,grass,Do you think the use of marijuana should be made l...,1,1,147,2,149,"",1
2026-04-27T02:07:12.081612Z,nemo_temp_1.3_fallback_random,1238,affrmact,Some people say that because of past discriminatio...,1,3,203,2,205,"",3
2026-04-27T02:07:12.091726Z,nemo_temp_1.3_fallback_random,1238,eqwlth,Some people think that the government in Washingto...,1,4,297,2,299,"",4
2026-04-27T02:07:12.221405Z,nemo_temp_1.3_fallback_random,1238,fepresch,Please read the following statement and indicate w...,1,3,177,2,179,"",3
2026-04-27T02:07:12.418461Z,nemo_temp_1.3_fallback_random,1238,immcrime,There are different opinions about immigrants from...,1,2,200,2,202,"",2
2026-04-27T02:07:12.434924Z,nemo_temp_1.3_fallback_random,1238,immjobs,There are different opinions about immigrants from...,1,1,205,2,207,"",1
2026-04-27T02:07:12.479966Z,nemo_temp_1.3_fallback_random,1238,premarsx,If a man and woman have sexual relations before ma...,1,2,177,2,179,"",2
2026-04-27T02:07:12.483459Z,nemo_temp_1.3_fallback_random,1238,immameco,There are different opinions about immigrants from...,1,3,204,1,205,"",3
2026-04-27T02:07:12.486192Z,nemo_temp_1.3_fallback_random,1238,spkrac,Consider a person who believes that Black people a...,1,2,176,1,177,"",2
2026-04-27T02:07:12.533268Z,nemo_temp_1.3_fallback_random,1238,colath,There are always some people whose ideas are consi...,1,1,178,2,180,"",1
2026-04-27T02:07:13.024186Z,nemo_temp_1.3_fallback_random,1238,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,165,2,167,"",2
2026-04-27T02:07:13.028935Z,nemo_temp_1.3_fallback_random,1238,colrac,Consider a person who believes that Black people a...,1,2,162,2,164,"",2
2026-04-27T02:07:13.028963Z,nemo_temp_1.3_fallback_random,1238,god,Tell me which statement comes closest to expressin...,1,5,332,2,334,"",5
2026-04-27T02:07:13.028972Z,nemo_temp_1.3_fallback_random,1238,confed,I am going to name some institutions in this count...,1,1,190,2,192,"",1
2026-04-27T02:07:13.053217Z,nemo_temp_1.3_fallback_random,1238,spkath,There are always some people whose ideas are consi...,1,2,194,2,196,"",2
2026-04-27T02:07:13.475226Z,nemo_temp_1.3_fallback_random,1238,xmarsex,What is your opinion about a married person having...,1,1,184,1,185,"",1
2026-04-27T02:07:13.476152Z,nemo_temp_1.3_fallback_random,1238,bible,Which of these statements comes closest to describ...,1,2,275,2,277,"",2
2026-04-27T02:07:13.544117Z,nemo_temp_1.3_fallback_random,1238,consci,I am going to name some institutions in this count...,1,2,187,2,189,"",2
2026-04-27T02:07:13.545384Z,nemo_temp_1.3_fallback_random,1238,conpress,I am going to name some institutions in this count...,1,2,186,2,188,"",2
2026-04-27T02:07:13.550879Z,nemo_temp_1.3_fallback_random,1238,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,175,2,177,"",2
2026-04-27T02:07:13.597041Z,nemo_temp_1.3_fallback_random,1238,nataid,"We are faced with many problems in this country, n...",1,2,219,2,221,"",2
2026-04-27T02:07:13.838187Z,nemo_temp_1.3_fallback_random,1238,natspac,"We are faced with many problems in this country, n...",1,3,221,8,229,"",IMPUTED_RANDOM
2026-04-27T02:07:13.995251Z,nemo_temp_1.3_fallback_random,1238,natheal,"We are faced with many problems in this country, n...",1,2,225,2,227,"",2
2026-04-27T02:07:13.995274Z,nemo_temp_1.3_fallback_random,1238,natsoc,"We are faced with many problems in this country, n...",1,3,219,2,221,"",3
2026-04-27T02:07:13.997021Z,nemo_temp_1.3_fallback_random,1238,natroad,"We are faced with many problems in this country, n...",1,1,221,2,223,"",1
2026-04-27T02:07:14.024576Z,nemo_temp_1.3_fallback_random,1238,coneduc,I am going to name some institutions in this count...,1,2,185,2,187,"",2
2026-04-27T02:07:14.266123Z,nemo_temp_1.3_fallback_random,1238,natenvir,"We are faced with many problems in this country, n...",1,1,223,2,225,"",1
